SOURCELONG:Underdark	SOURCESHORT:Und	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-10																														
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Improved Disarm	CATEGORY:Special Ability	TYPE:IllithidBodyTamerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 5th level, an illithid body tamer gains the use of the Improved Disarm feat when using its tentacles to perform the disarm action. It need not meet the normal prerequisites for the feat to use it in this way. The body tamer's tentacles are treated as a one-handed weapon for the purpose of disarm attempts.	KEY:Illithid Body Tamer ~ Improved Disarm																		ABILITY:FEAT|AUTOMATIC|Improved Disarm								SORTKEY:Class_Illithid_Body_Tamer	SOURCEPAGE:Und	
Reaching Tentacle	CATEGORY:Special Ability	TYPE:IllithidBodyTamerClassFeatures.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:When an illithid body tamer attains 6th level, its reach with its tentacles increases by 5 feet. This adjustment stacks with the additional reach provided by tentacle extensions (see Chapter 5: Equipment and Magic Items), if such are in use.	KEY:Illithid Body Tamer ~ Reaching Tentacle									BONUS:WEAPONPROF=Tentacle|REACH|5																	SORTKEY:Class_Illithid_Body_Tamer	SOURCEPAGE:Und	
Whirlwind Tentacle	CATEGORY:Special Ability	TYPE:IllithidBodyTamerClassFeatures.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:At 7th level, an illithid body tamer gains the use of the Whirlwind Attack feat when using its tentacles to perform such an attack. It need not meet the normal prerequisites for the feat to use it in this way. Because of its multiple tentacles and reaching tentacle ability, it can make one attack against every creature in the area it threatens, instead of just every creature within 5 feet.	KEY:Illithid Body Tamer ~ Whirlwind Tentacle																		ABILITY:FEAT|AUTOMATIC|Whirlwind Attack								SORTKEY:Class_Illithid_Body_Tamer	SOURCEPAGE:Und	
Tentacle of Destiny	CATEGORY:Special Ability	TYPE:IllithidBodyTamerClassFeatures.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:When an illithid body tamer reaches 8th level, its base tentacle damage increases from 1d6 to 1d8.	KEY:Illithid Body Tamer ~ Tentacle of Destiny									BONUS:WEAPONPROF=Tentacle|DAMAGESIZE|1																	SORTKEY:Class_Illithid_Body_Tamer	SOURCEPAGE:Und	
Death Whirlwind	CATEGORY:Special Ability	TYPE:IllithidBodyTamerClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:At 10th level, an illithid body tamer psionically energizes its whirlwind tentacle ability with a death impulse once per day. When it uses this ability in combination with a whirlwind tentacle attack, every creature struck must make a successful Fortitude save (DC 15 + illithid body tamer's Con modifier) or die as if brought to -10 hit points. Constructs and undead are immune to this effect.	KEY:Illithid Body Tamer ~ Death Whirlwind				DEFINE:DeathWhirlwindDC|0					BONUS:VAR|DeathWhirlwindDC|15+CON	BONUS:VAR|DeathWhirlwindDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Death Whirlwind)								ABILITY:Ability Focus|AUTOMATIC|Death Whirlwind								SORTKEY:Class_Illithid_Body_Tamer	SOURCEPAGE:Und	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ImaskariVengeanceTakerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Imaskari vengeance takers gain no proficiency with any weapon or armor.	KEY:Imaskari Vengeance Taker ~ Weapon and Armor Proficiency																										SORTKEY:Class_Imaskari_Vengeance_Taker	SOURCEPAGE:Und	
Spells per Day	CATEGORY:Special Ability	TYPE:ImaskariVengeanceTakerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At every even-numbered Imaskari vengeance taker level, the character gains new spells per day (and spells known, if applicable) as if she had also gained a level in an arcane spellcasting class to which she belonged before adding the prestige class level. She does not, however, gain any other benefit a character of that class would have gained (improved chance of turning or rebuking undead, metamagic or item creation feats, and the like). If the character had more than one arcane spellcasting class before becoming an Imaskari vengeance taker, the player must decide to which class to add each Imaskari vengeance taker level for the purpose of determining spells per day, spells known, and overall caster level.	KEY:Imaskari Vengeance Taker ~ Spells per Day																										SORTKEY:Class_Imaskari_Vengeance_Taker	SOURCEPAGE:Und	
Target of Vengeance	CATEGORY:Special Ability	TYPE:ImaskariVengeanceTakerClassFeatures.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Beginning at 1st level, an Imaskari vengeance taker may select a specific creature as the target of her vengeance. Her calculated study of this foe grants her a +2 bonus on Bluff, Listen, Sense Motive, Spot, and Survival checks made against that one creature. Likewise, she gets a +2 bonus on weapon damage rolls against her foe. Each time the Imaskari vengeance taker gains a new level in the prestige class, her bonuses against her target of vengeance increase by +1. To designate a target of vengeance, the Imaskari vengeance taker must spend one full day performing a set of special rites. She must either know the name of her foe or have met the individual at least once. An Imaskari vengeance taker may have only one target of vengeance at a time. She can designate a new target after successfully slaying her previous target or by spending three full days performing the necessary rituals. An Imaskari vengeance taker who has levels in the ranger class may add one-half the bonus noted above (rounded down) to her favored enemy bonus when attacking or using the indicated skills against a target of vengeance that is also one of her favored enemies.	KEY:Imaskari Vengeance Taker ~ Target of Vengeance	DESC:+%1 bonus|TargetOfVengeanceBonus			DEFINE:TargetOfVengeanceBonus|0					BONUS:VAR|TargetOfVengeanceBonus|2+ImaskariVengeanceTakerLVL	BONUS:VAR|FavoredEnemyBaseBonus|ImaskariVengeanceTakerLVL/2																SORTKEY:Class_Imaskari_Vengeance_Taker	SOURCEPAGE:Und	
Poison Use	CATEGORY:Special Ability	TYPE:ImaskariVengeanceTakerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 2nd level, an Imaskari vengeance taker learns to use poison effectively. She never risks accidentally poisoning herself when applying poison to a blade.	KEY:Imaskari Vengeance Taker ~ Poison Use																		ABILITY:Special Ability|AUTOMATIC|Poison Use								SORTKEY:Class_Imaskari_Vengeance_Taker	SOURCEPAGE:Und	
Sneak Attack	CATEGORY:Special Ability	TYPE:ImaskariVengeanceTakerClassFeatures.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:At 3rd level, an Imaskari vengeance taker learns the art of the sneak attack. If she can catch an opponent when he is unable to defend himself effectively from her attack, she can strike a vital spot for extra damage. Basically, the vengeance taker's attack deals extra damage any time her target would be denied a Dexterity bonus to AC (whether the target actually has a Dexterity bonus or not), or when the vengeance taker flanks her target. This extra damage is 1d6 at 3rd level, and it increases to 2d6 at 5th level, 3d6 at 7th level, and 4d6 at 9th level. Should the vengeance taker score a critical hit with a sneak attack, this extra damage is not multiplied. Ranged attacks can count as sneak attacks only if the target is within 30 feet. An Imaskari vengeance taker can't strike with deadly accuracy from beyond that range. With a sap (blackjack) or an unarmed strike, an Imaskari vengeance taker can make a sneak attack that deals nonlethal damage instead of lethal damage. She cannot use a weapon that deals lethal damage to deal nonlethal damage in a sneak attack, not even with the usual -4 penalty, because she must make optimal use of her weapon in order to execute a sneak attack. An Imaskari vengeance taker can sneak attack only living creatures with discernible Anatomies- undead, constructs, oozes, plants, and incorporeal creatures lack vital areas to attack. Any creature that is immune to critical hits is not vulnerable to sneak attacks. The vengeance taker must be able to see the target well enough to pick out a vital spot and must be able to reach such a spot. A vengeance taker cannot sneak attack while striking a creature with concealment or striking the limbs of a creature whose vitals are beyond reach. If the Imaskari vengeance taker is entitled to sneak attack damage from another source (such as rogue levels), the damage does stack.	KEY:Imaskari Vengeance Taker ~ Sneak Attack									BONUS:VAR|SneakAttackDice|(((ImaskariVengeanceTakerLVL-1)/2))									ABILITY:Special Ability|AUTOMATIC|Sneak Attack								SORTKEY:Class_Imaskari_Vengeance_Taker	SOURCEPAGE:Und	
Far Sense	CATEGORY:Special Ability	TYPE:ImaskariVengeanceTakerClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Upon reaching 4th level, an Imaskari vengeance taker gains the ability to use clairaudience/clairvoyance (caster level equals 1/2 Imaskari vengeance taker's character level) to acquire information about her target of vengeance. This ability is usable once per day.	KEY:Imaskari Vengeance Taker ~ Far Sense																		SPELLS:Innate|TIMES=1|CASTERLEVEL=ImaskariVengeanceTakerLVL/2|Clairaudience/Clairvoyance								SORTKEY:Class_Imaskari_Vengeance_Taker	SOURCEPAGE:Und	
Seeker	CATEGORY:Special Ability	TYPE:ImaskariVengeanceTakerClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Beginning at 6th level, an Imaskari vengeance taker can use divination (caster level equals 1/2 Imaskari vengeance taker's character level) to ask questions that bear on her target of vengeance. This ability is usable once per day.	KEY:Imaskari Vengeance Taker ~ Seeker																		SPELLS:Innate|TIMES=1|CASTERLEVEL=ImaskariVengeanceTakerLVL/2|Divination								SORTKEY:Class_Imaskari_Vengeance_Taker	SOURCEPAGE:Und	
Scry Target	CATEGORY:Special Ability	TYPE:ImaskariVengeanceTakerClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:When an Imaskari vengeance taker reaches 8th level, she can attempt to see her target of vengeance from afar. This effect functions like the scrying spell (caster level equals 1/2 Imaskari vengeance taker's character level), except that the vengeance taker does not need a reflective surface, and the -5 penalty for knowing the target well applies to the Will save, even if the vengeance taker is not well acquainted with the target. This ability is usable once per week.	KEY:Imaskari Vengeance Taker ~ Scry Target																		SPELLS:Innate|TIMES=1|CASTERLEVEL=ImaskariVengeanceTakerLVL/2|Scrying								SORTKEY:Class_Imaskari_Vengeance_Taker	SOURCEPAGE:Und	
Death Attack	CATEGORY:Special Ability	TYPE:ImaskariVengeanceTakerClassFeatures.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:If an Imaskari vengeance taker studies her target of vengeance for 3 rounds and then successfully deals damage to that individual via a sneak attack with a melee weapon, the target must make a successful Fortitude save (DC 10 + vengeance taker level + vengeance taker's Intelligence modifier) or die. Success means the attack is resolved as a normal sneak attack. While studying the victim, the vengeance taker can undertake other actions so long as her attention stays focused on the target and the target does not detect the vengeance taker or recognize her as an enemy. Once the vengeance taker has completed her 3 rounds of study, she must make the death attack within the next 3 rounds. If the death attack is attempted and fails or if the vengeance taker does not launch the attack within 3 rounds of completing the study, 3 more rounds of study are required before she can attempt another death attack. A vengeance taker does not have the option of paralyzing her victim with a death attack. A vengeance taker with levels in the assassin prestige class (see Chapter 2 of the Dungeon Master's Guide) may add her assassin and vengeance taker class levels together for the purpose of calculating the save DC for her vengeance taker death attack.	KEY:Imaskari Vengeance Taker ~ Death Attack									BONUS:VAR|DeatAttackLVL|ImaskariVengeanceTakerLVL									ABILITY:Special Ability|AUTOMATIC|Death Attack	ABILITY:Ability Focus|AUTOMATIC|Death Attack							SORTKEY:Class_Imaskari_Vengeance_Taker	SOURCEPAGE:Und	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:InquisitorOfTheDrowningGoddessClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Inquisitors of the Drowning Goddess are proficient with steel fins (see Chapter 5: Equipment and Magic Items). They gain no proficiency with any other weapon or armor.	KEY:Inquisitor of the Drowning Goddess ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfInquisitorOfTheDrowningGoddess								SORTKEY:Class_Inquisitor_Of_The_Drowning_Goddess	SOURCEPAGE:Und	
Fear Aura	CATEGORY:Special Ability	TYPE:InquisitorOfTheDrowningGoddessClassFeatures.SpecialAttack.Supernaturtal	VISIBLE:YES	DESC:Once per day, an inquisitor of the Drowning Goddess can project a fear aura to a radius of 20 feet as a standard action. This effect lasts for 1 round per inquisitor level. Each foe in the area must make a Will save (DC 10 + inquisitor level + inquisitor's Cha modifier) or be affected as if by a fear spell (caster level equals inquisitor level). A new saving throw is required for each round that the creature remains in the area.|FearAuraDC	KEY:Inquisitor of the Drowning Goddess ~ Fear Aura				DEFINE:FearAuraDC|0					BONUS:VAR|FearAuraDC|DefaultDCCha+InquisitorOfTheDrowningGoddessLVL	BONUS:VAR|FearAuraDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Fear Aura)								ABILITY:Ability Focus|AUTOMATIC|Fear Aura								SORTKEY:Class_Inquisitor_Of_The_Drowning_Goddess	SOURCEPAGE:Und	
Grappling Adhesive	CATEGORY:Special Ability	TYPE:InquisitorOfTheDrowningGoddessClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 2nd level, an inquisitor of the Drowning Goddess learns how to utilize his own natural adhesive effectively in unarmed combat. He gains a +2 bonus on grapple checks made to start or maintain a grapple and a +2 bonus on attack rolls made to disarm an opponent with his bare hands. When he reaches 4th level, each of these bonuses increases to +4. The inquisitor of the Drowning Goddess requires one hour and special materials costing 20 gp to coat his limbs with grappling adhesive, which remains effective for up to 24 hours.	KEY:Inquisitor of the Drowning Goddess ~ Grappling Adhesive				DEFINE:GrapplingAdhesiveBonus|0	BONUS:VAR|GrapplingAdhesiveBonus|2*(InquisitorOfTheDrowningGoddessLVL/2)				BONUS:COMBAT|TOHIT.GRAPPLE|GrapplingAdhesiveBonus																	SORTKEY:Class_Inquisitor_Of_The_Drowning_Goddess	SOURCEPAGE:Und	
Mien of Justice	CATEGORY:Special Ability	TYPE:InquisitorOfTheDrowningGoddessClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 1st level, an inquisitor of the Drowning Goddess gains a +4 insight bonus on Intimidate and Sense Motive checks. At 5th level, this bonus increases to +8.	KEY:Inquisitor of the Drowning Goddess ~ Mien of Justice				DEFINE:MienOfJusticeBonus|0	BONUS:VAR|MienOfJusticeBonus|(((InquisitorOfTheDrowningGoddessLVL+3)/4)*4)	BONUS:SKILL|Intimidate,Sense Motive|MienOfJusticeBonus																				SORTKEY:Class_Inquisitor_Of_The_Drowning_Goddess	SOURCEPAGE:Und	
Devoted Mind	CATEGORY:Special Ability	TYPE:InquisitorOfTheDrowningGoddessClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Upon reaching 3rd level, an inquisitor of the Drowning Goddess gains a +4 insight bonus on saving throws against all spells with the charm, compulsion, or glamer descriptors.	KEY:Inquisitor of the Drowning Goddess ~ Devoted Mind																										SORTKEY:Class_Inquisitor_Of_The_Drowning_Goddess	SOURCEPAGE:Und	
Body-coating Adhesive	CATEGORY:Special Ability	TYPE:InquisitorOfTheDrowningGoddessClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 5th level, an inquisitor of the Drowning Goddess can use his own body oil and other materials to give his body a finish almost like flypaper, which can hold fast any creatures or items that touch him. Anyone who makes an unsuccessful melee attack against an inquisitor so prepared must succeed on a Reflex save (DC 15 + inquisitor's Con modifier), or the weapon used in the attack sticks to the inquisitor and is yanked out of its wielder's grip. Creatures using natural weapons are automatically grappled if they get stuck. An inquisitor requires one hour and special materials costing 50 gp to coat his body with adhesive, but the secretion remains sticky for up to three days, or until it actually catches something or someone, whichever comes first. Successfully trapping a creature or item uses up the adhesive, so the inquisitor's body can trap no further creatures or items until its coating is replenished. Pulling a stuck weapon or limb from the inquisitor requires a successful DC 20 Strength check. An inquisitor can secrete a natural oil to break up and remove the adhesive any time he likes.	KEY:Inquisitor of the Drowning Goddess ~ Body-coating Adhesive																										SORTKEY:Class_Inquisitor_Of_The_Drowning_Goddess	SOURCEPAGE:Und	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:PrimeUnderdarkGuideClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Prime Underdark guides gain no proficiency with any weapon or armor.	KEY:Prime Underdark Guide ~ Weapon and Armor Proficiency																										SORTKEY:Class_Prime_Underdark_Guide	SOURCEPAGE:Und	
Spells	CATEGORY:Special Ability	TYPE:PrimeUnderdarkGuideClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Beginning at 1st level, a prime Underdark guide gains the ability to cast a small number of arcane spells. To cast a spell, the prime Underdark guide must have an Intelligence score of at least 10 + the spell's level, so a character with an Intelligence score of 10 or lower cannot cast these spells. Prime Underdark guide bonus spells are based on Intelligence, and saving throws against these spells have a DC of 10 + spell level + the prime Underdark guide's Intelligence modifier. When the prime Underdark guide gets 0 spells per day of a given level (for instance, 0 1st-level spells at 1st level), she gains only the bonus spells she would be entitled to for that spell level based on her Intelligence score. A prime Underdark guide without a bonus spell for that level cannot yet cast a spell of that level. The prime Underdark guide's spell list appears below. A prime Underdark guide prepares and casts spells just as a wizard does. She keeps her spells in a spellbook and must study them each morning. She can add to her spellbook by copying spells from wizards or from other prime Underdark guides.	KEY:Prime Underdark Guide ~ Spells				DEFINE:Caster_Level_Prime_Underdark_Guide|0	DEFINE:Caster_Level_BL_Prime_Underdark_Guide|0				BONUS:CASTERLEVEL|Prime Underdark Guide|Caster_Level_Prime_Underdark_Guide	BONUS:VAR|Caster_Level_Prime_Underdark_Guide|PrimeUnderdarkGuideLVL+Caster_Level_Bonus	BONUS:VAR|Caster_Level_BL_Prime_Underdark_Guide|charbonusto("PCLEVEL","Prime Underdark Guide")	BONUS:VAR|Caster_Level_Highest__Arcane|Caster_Level_Prime_Underdark_Guide+Caster_Level_BL_Prime_Underdark_Guide|TYPE=Base														SORTKEY:Class_Prime_Underdark_Guide	SOURCEPAGE:Und	
Aid Another Nearby	CATEGORY:Special Ability	TYPE:PrimeUnderdarkGuideClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A prime Underdark guide need not be adjacent to another creature to use the aid another action for certain purposes. Beginning at 1st level, she can aid another at a distance of up to 30 feet on Balance, Climb, Jump, Survival, Swim, and Use Rope checks, as long as her ally can see or hear her.	KEY:Prime Underdark Guide ~ Aid Another Nearby																										SORTKEY:Class_Prime_Underdark_Guide	SOURCEPAGE:Und	
Bonus Language	CATEGORY:Special Ability	TYPE:PrimeUnderdarkGuideClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Since prime Underdark guides travel among many different races, they tend to pick up other languages with great facility. At 1st level and every other level thereafter, a prime Underdark guide gains one bonus language of her choice. (She cannot choose secret languages as bonus languages with this ability.)	KEY:Prime Underdark Guide ~ Bonus Language									BONUS:ABILITYPOOL|Add Spoken Language|(PrimeUnderdarkGuideLVL+1)/2																	SORTKEY:Class_Prime_Underdark_Guide	SOURCEPAGE:Und	
Aid Group	CATEGORY:Special Ability	TYPE:PrimeUnderdarkGuideClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A prime Underdark guide is accustomed to managing and helping large groups of people. Beginning at 2nd level, she can assist one creature per prime Underdark guide level on Balance, Climb, Jump, Survival, Swim, and Use Rope checks whenever she uses the aid another action. All creatures she is so aiding must be within 30 feet of her.	KEY:Prime Underdark Guide ~ Aid Group																										SORTKEY:Class_Prime_Underdark_Guide	SOURCEPAGE:Und	
Danger Sense	CATEGORY:Special Ability	TYPE:PrimeUnderdarkGuideClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A prime Underdark guide possesses an uncanny intuition that warns her of impending danger. At 2nd level, she gains a +2 insight bonus on Reflex saves to avoid traps or natural hazards, a +2 dodge bonus to Armor Class against attacks made by traps or natural hazards, and a +2 insight bonus on Spot checks made to spot creatures at the beginning of an encounter (see the Encounter Distance rules in Chapter 3 of the Dungeon Master's Guide). At 4th level, these bonuses increase to +4, and at 8th level, they increase to +6.	KEY:Prime Underdark Guide ~ Danger Sense				DEFINE:DangerSenseBonus|0					BONUS:VAR|DangerSenseBonus|(((PrimeUnderdarkGuideLVL+4)/4)*2)																	SORTKEY:Class_Prime_Underdark_Guide	SOURCEPAGE:Und	ASPECT:Name|Danger Sense +%1|DangerSenseBonus
Underdark Lore	CATEGORY:Special Ability	TYPE:PrimeUnderdarkGuideClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A prime Underdark guide is especially adept at gathering knowledge. At 2nd level, she gains the ability to recall legends or information about various topics. This ability works like bardic knowledge (see the bard class entry in the Player's Handbook), except that the prime Underdark guide's bonus for an Underdark lore check is her character level + her Intelligence modifier. This ability applies only to information pertaining to the Underdark.	KEY:Prime Underdark Guide ~ Underdark Lore									BONUS:VAR|UnderdarkLore|PrimeUnderdarkGuideLVL+INT									ABILITY:Special Ability|AUTOMATIC|Underdark Lore								SORTKEY:Class_Prime_Underdark_Guide	SOURCEPAGE:Und	
Underdark Traveler	CATEGORY:Special Ability	TYPE:PrimeUnderdarkGuideClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A prime Underdark guide is familiar with the culture and etiquette of many Underdark societies. At 2nd level, she receives a +2 bonus on all Diplomacy, Disguise, Gather Information, and Sense Motive checks made against members of Underdark races. This bonus increases to +3 at 5th level, to +4 at 7th level, and to +5 at 9th level.	KEY:Prime Underdark Guide ~ Underdark Traveler				DEFINE:UnderdarkTravelerBonus|0					BONUS:VAR|UnderdarkTravelerBonus|max(2,1+(((PrimeUnderdarkGuideLVL-1)/2)))																	SORTKEY:Class_Prime_Underdark_Guide	SOURCEPAGE:Und	ASPECT:Name|Underdark Traveler +%1|UnderdarkTravelerBonus
Danger Warning	CATEGORY:Special Ability	TYPE:PrimeUnderdarkGuideClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:When the prime Underdark guide reaches 3rd level, her danger sense becomes so acute that nearby companions become similarly sensitive. As a standard action, the prime Underdark guide can select one ally per class level within 30 feet to share her danger sense. Each of these designated allies gains a +1 insight bonus on Reflex saves to avoid traps or natural hazards, a +1 dodge bonus to Armor Class against attacks made by traps or natural hazards, and a +1 insight bonus on Spot checks made to spot creatures at the beginning of an encounter (see the Encounter Distance rules in Chapter 3 of the Dungeon Master's Guide). This bonus increases to +2 at 6th level and to +3 at 10th level. Each creature so designated retains the benefit until it moves out of range or until the prime Underdark guide designates a different set of allies to receive the benefit.	KEY:Prime Underdark Guide ~ Danger Warning																										SORTKEY:Class_Prime_Underdark_Guide	SOURCEPAGE:Und	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:SeaMotherWhipClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Sea Mother whips are proficient with the pincer staff (see Chapter 5: Equipment and Magic Items). They gain no proficiency with any other weapon or armor.	KEY:Sea Mother Whip ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfSeaMotherWhip								SORTKEY:Class_Sea_Mother_Whip	SOURCEPAGE:Und	
Spells per Day	CATEGORY:Special Ability	TYPE:SeaMotherWhipClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each Sea Mother whip level, the character gains new spells per day (and spells known, if applicable) as if she had also gained a level in a divine spellcasting class to which she belonged before adding the prestige class level. She does not, however, gain any other benefit a character of that class would have gained (improved chance of turning or rebuking undead, metamagic or item creation feats, and the like). If the character had more than one divine spellcasting class before becoming a Sea Mother whip, the player must decide to which class to add each Sea Mother whip level for the purpose of determining spells per day, spells known, and overall caster level.	KEY:Sea Mother Whip ~ Spells per Day																										SORTKEY:Class_Sea_Mother_Whip	SOURCEPAGE:Und	
Watery Death Domain	CATEGORY:Special Ability	TYPE:SeaMotherWhipClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 1st level, a Sea Mother whip gains access to the Watery Death domain. If she was previously a cleric, she gains the prestige domain as a third domain and can choose to prepare domain spells from it just as she does from her other two domains. If the Sea Mother whip was previously a noncleric divine spellcaster (for example, a ranger), she gains one extra spell slot for each spell level to which she normally has access, but she must fill it with the Watery Death domain spell of that level. Regardless of her prior classes, a Sea Mother whip gains the granted power of the Watery Death domain (see Chapter 4: Magic and Spells).	KEY:Sea Mother Whip ~ Watery Death Domain																										SORTKEY:Class_Sea_Mother_Whip	SOURCEPAGE:Und	
Punish the Infidels	CATEGORY:Special Ability	TYPE:SeaMotherWhipClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At 2nd level, a Sea Mother whip can curse her enemies. Every opponent within 30 feet who can see and hear the Sea Mother whip suffers the effect of a doom spell (caster level equals Sea Mother whip level; save DC 11 + Wisdom modifier).	KEY:Sea Mother Whip ~ Punish the Infidels																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SeaMotherWhipLVL|Doom,11+WIS								SORTKEY:Class_Sea_Mother_Whip	SOURCEPAGE:Und	
Independent Lightning Bolt	CATEGORY:Special Ability	TYPE:SeaMotherWhipClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:At 3rd level, a Sea Mother whip no longer requires the presence of other whips to generate a lightning bolt; she can do so on her own every 2d4 rounds as a standard action. The lightning bolt deals 1d6 points of damage per Sea Mother whip level, but a successful Reflex save (DC 10 + Sea Mother whip level + Sea Mother whip's Wis modifier) halves the damage.	KEY:Sea Mother Whip ~ Independent Lightning Bolt				DEFINE:IndependentLightningBoltDie|0	DEFINE:IndependentLightningBoltDC|0				BONUS:VAR|IndependentLightningBoltDC|DefaultDCWis+SeaMotherWhipLVL	BONUS:VAR|IndependentLightningBoltDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Independent Lightning Bolt)								ABILITY:Ability Focus|AUTOMATIC|Independent Lightning Bolt								SORTKEY:Class_Sea_Mother_Whip	SOURCEPAGE:Und	
Inspire the Faithful	CATEGORY:Special Ability	TYPE:SeaMotherWhipClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At 4th level, a Sea Mother whip can inspire her flock to great effect. Every other kuo-toa worshiper of Blibdoolpoolp within 30 feet who can see and hear the Sea Mother whip receives the benefit of an aid spell (caster level equals Sea Mother whip level).	KEY:Sea Mother Whip ~ Inspire the Faithful																										SORTKEY:Class_Sea_Mother_Whip	SOURCEPAGE:Und	
Bolster Lightning Bolt	CATEGORY:Special Ability	TYPE:SeaMotherWhipClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:When the Sea Mother whip reaches 5th level, the save DC for any supernatural lightning bolt that she creates herself or joins with other whips to create automatically increases by +2.	KEY:Sea Mother Whip ~ Bolster Lightning bolt									BONUS:VAR|LightningBoltDC,IndependentLightningBoltDC|2																	SORTKEY:Class_Sea_Mother_Whip	SOURCEPAGE:Und	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ShadowcrafterClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Shadowcrafters gain no proficiency with any weapon or armor.	KEY:Shadowcrafter ~ Weapon and Armor Proficiency																										SORTKEY:Class_Shadowcrafter	SOURCEPAGE:Und	
Spells per Day	CATEGORY:Special Ability	TYPE:ShadowcrafterClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each shadowcrafter level, the character gains new spells per day (and spells known, if applicable) as if he had also gained a level in a spellcasting class to which he belonged before adding the prestige class level. He does not, however, gain any other benefit a character of that class would have gained (improved chance of turning or rebuking undead, metamagic or item creation feats, and the like). If the character had more than one spellcasting class before becoming a shadowcrafter, the player must decide to which class to add each shadowcrafter level for the purpose of determining spells per day, spells known, and overall caster level.	KEY:Shadowcrafter ~ Spells per Day																										SORTKEY:Class_Shadowcrafter	SOURCEPAGE:Und	
Shadow Mien	CATEGORY:Special Ability	TYPE:ShadowcrafterClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 1st level, a shadowcrafter gains a +2 bonus on Disguise and Hide checks.	KEY:Shadowcrafter ~ Shadow Mien									BONUS:SKILL|Disguise,Hide|2																	SORTKEY:Class_Shadowcrafter	SOURCEPAGE:Und	
