SOURCELONG:Forgotten Realms Campaign Setting 3.0	SOURCESHORT:FRCS30	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:06-2001
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Languages	CATEGORY:Special Ability	TYPE:WaterGenasiRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Common. Bonus Languages: Any (except secret languages, such as Druidic)	KEY:Water Genasi ~ Languages																		TEMPLATE:Water Genasi ~ Water Genasi ~ Languages									SOURCEPAGE:FRCS30	
Favored Class	CATEGORY:Special Ability	TYPE:WaterGenasiRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Fighter.	KEY:Water Genasi ~ Favored Class																		TEMPLATE:Water Genasi ~ Water Genasi ~ Favored Class									SOURCEPAGE:FRCS30	
Languages	CATEGORY:Special Ability	TYPE:TieflingRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Common. Bonus Languages: Any (except secret languages, such as Druidic)	KEY:Tiefling (FR) Tiefling ~ Languages																		TEMPLATE:Tiefling ~ Tiefling (FR) ~ Languages									SOURCEPAGE:FRCS30	
																																	
Rothe Subtraits	CATEGORY:Special Ability	TYPE:SubTraitAbility																					ABILITY:Special Ability|AUTOMATIC|Rothe ~ Stampede									SOURCEPAGE:FRCS30	
Stampede	CATEGORY:Special Ability	TYPE:RotheSubRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Panicked rothé first attempt to break free of creatures who are harrying or herding them by outrunning them as a herd. If this is impossible, the rothé turn to face their opponents and charge in a solid wedge of packed flesh. They run over anything of their own size or smaller, dealing a certain amount of damage for each rtothé in the stampede: 2d4 for deep rothé and 1d12 each for host and surface rothé.	KEY:Rothé ~ Stampede																											SOURCEPAGE:FRCS30	
Resist Enchantment	CATEGORY:Special Ability	TYPE:RotheSubRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Each rothé has a mind of such determination that it grants a +4 racial saving throw bonus against Enchantments spells and effects.	KEY:Rothé ~ Resist Enchantment									BONUS:VAR|EnchantmentResistanceBonus|4|TYPE=Racial									ABILITY:Special Ability|AUTOMATIC|Resistance To Enchantment									SOURCEPAGE:FRCS30	
																																	
																																	
Race Traits ~ Animal (Lizard (Pack))	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=AnimalLizardPackRaceTrait																														
-	CATEGORY:Special Ability	TYPE:AnimalLizardPackRaceTrait	VISIBLE:DISPLAY		KEY:Animal (Lizard (Pack)) ~ -																											SOURCEPAGE:FRCS30	
																																	
Race Traits ~ Animal (Lizard (Riding))	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=AnimalLizardRidingRaceTrait|Scent																														
-	CATEGORY:Special Ability	TYPE:AnimalLizardRidingRaceTrait	VISIBLE:DISPLAY		KEY:Animal (Lizard (Riding)) ~ -																											SOURCEPAGE:FRCS30	
																																	
Race Traits ~ Animal (Lizard (Spitting Crawler))	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=AnimalLizardSpittingCrawlerRaceTrait											BONUS:VAR|FractionalHD|2|TYPE=Base																			
Spit Acid	CATEGORY:Special Ability	TYPE:AnimalLizardRidingRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:The spitting crawler can spit a stram of acid three times per day. If the creature makes a successful ranged attack upon a single targer wihin 20 feet, its acid does 1d4 points of damage per round for 2 rounds.	KEY:Animal (Lizard (Spitting Crawler)) ~ Spit Acid																											SOURCEPAGE:FRCS30	
																																	
Race Traits ~ Animal (Snake (Two-Headed Adder))	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Animal (Snake) Subtraits|TYPE=AnimalSnakeTwoHeadedAdderRaceTrait|Scent																														
Poison	CATEGORY:Special Ability	TYPE:AnimalSnakeTwoHeadedAdderRaceTrait.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 1d6 CON, secondary damage 1d6 CON. The save DC is Constitution-based.|PoisonDC	KEY:Animal (Snake (Two-Headed Adder)) ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:FRCS30	
																																	
Race Traits ~ Animal (Snake (Winged Viper))	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Animal (Snake) Subtraits|TYPE=AnimalSnakeWingedViperRaceTrait											BONUS:VAR|Maneuverability|4|TYPE=Base																			
Poison	CATEGORY:Special Ability	TYPE:AnimalSnakeWingedViperRaceTrait.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 1d6 CON, secondary damage 1d6 CON. The save DC is Constitution-based.|PoisonDC	KEY:Animal (Snake (Winged Viper)) ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:FRCS30	
																																	
Race Traits ~ Animal (Tressym)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=AnimalTressymRaceTrait|Scent|Immunity to Poison											BONUS:VAR|Maneuverability|4|TYPE=Base	BONUS:VAR|FractionalHD|2|TYPE=Base																		
Skills	CATEGORY:Special Ability	TYPE:AnimalTressymRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A tressym receive a +8 racial bonus to Balance checks and a +4 racial bonus to Hide and Move Silently checks. It uses its Dexterity modifier for Climb checks. *In areas of tall grass or trees in leaf, its hide bonus rises to +8.	KEY:Animal (Tressym) ~ Skills									BONUS:SKILL|Balance|8|TYPE=Racial	BONUS:SKILL|Hide,Move Silently|4|TYPE=Racial																	SOURCEPAGE:FRCS30	
																																	
Race Traits ~ Beholder (Death Tyrant)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Beholder Subtraits|TYPE=BeholderDeathTyrantRaceTrait											BONUS:VAR|Maneuverability|3|TYPE=Base																			
Eye Rays	CATEGORY:Special Ability	TYPE:BeholderRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Il life, a death tyrnat had ten small wyes on stalks atop its body, each with its own supernatural power, plus a large central eye. Typucally, a given death tyrant has lost the use of 1d4+1 of these eyes, selected randomly. Each eye ray has a range of 150 feet and a save DC of %1. The save DCs are Charisma based.|EyeRaysDC	KEY:Beholder (Death Tyrant) ~ Eye Rays				DEFINE:EyeRaysDC|0					BONUS:VAR|EyeRaysDC|DefaultDCCha	BONUS:VAR|EyeRaysDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Eye Rays)								ABILITY:Ability Focus|AUTOMATIC|Eye Rays									SOURCEPAGE:FRCS30	
Antimagic Cone	CATEGORY:Special Ability	TYPE:BeholderRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Unless it has lost the use of its central eye (See below), a death tyrant continually produces a 150-foot antimagic cone extending straight ahead from its front. This cone functions just like antimagic field cast by a 13th level sorcerer. All magical and supernatural powers and effects within the cone are suppressed - even the death tyrant's own eye rays. Once each round, during its turn, it decides which way it will face, and whether the antimagic cone is active or not (the creature can deactivate the cone by shutting its central eye). Note that a death tyrant can bite only those creatures directly in fron of it.	KEY:Beholder (Death Tyrant) ~ Antimagic Cone																											SOURCEPAGE:FRCS30	
Feather Fall	CATEGORY:Special Ability	TYPE:BeholderRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:The death tyrant's natural buoyancy grants it a permanent deather fall effect with personal range.	KEY:Beholder (Death Tyrant) ~ Feather Fall																											SOURCEPAGE:FRCS30	
Partial Actions Only	CATEGORY:Special Ability	TYPE:BeholderRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Death tyrants are slow and unresponsive, so they can perform only partial actions. Thus, they can move or attack but can do both only if they charge (a partial charge)	KEY:Beholder (Death Tyrant) ~ Partial Actions Only																											SOURCEPAGE:FRCS30	
																																	
Race Traits ~ Gargoyle (Kir-Lanan)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=GargoyleKirLananRaceTrait	AUTO:LANG|Common										BONUS:VAR|Maneuverability|4|TYPE=Base	BONUS:VAR|AdvancementByClass|1																		
Ray of Enfeeblement	CATEGORY:Special Ability	TYPE:GargoyleKirLananRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Gargoyle (Kir-Lanan) ~ Ray of Enfeeblement																		SPELLS:Innate|TIMES=3|CASTERLEVEL=4|Ray of Enfeeblement									SOURCEPAGE:FRCS30	
Rebuke Undead	CATEGORY:Special Ability	TYPE:GargoyleKirLananRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A Kir-Lanan can rebuke undead or command undead three times per day as an evil cleric with as many levels as it has Hit Dice.	KEY:Gargoyle (Kir-Lanan) ~ Rebuke Undead									BONUS:VAR|TurnLevelBase,TurnDamagePlusBase|MonstrousHumanoidLVL|TYPE=Level.REPLACE									ABILITY:Special Ability|AUTOMATIC|Basic Turning|Rebuke Undead									SOURCEPAGE:FRCS30	
Harmed by Positive Energy	CATEGORY:Special Ability	TYPE:GargoyleKirLananRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Because of the negative energy that suffuses their frames, kir-lanan are vulnerable to attacks using positive energy, just as undead are. They suffer dmaage from cure wounds spells, holy water and blessed weapons. They cannot be turned, but they are uncomfortable around such displays of positive energy and generally seek to avoid a turning cleric anyway. Like undead, kir-lanan are healed by inflict wounds spells and other applications of negative energy.	KEY:Gargoyle (Kir-Lanan) ~ Harmed by Positive Energy																											SOURCEPAGE:FRCS30	
Skills	CATEGORY:Special Ability	TYPE:GargoyleKirLananRaceTrait.SpecialQuality	VISIBLE:YES	DESC:a kir-lanan reveices a +4 racial bonus on Hide checks.	KEY:Gargoyle (Kir-Lanan) ~ Skills									BONUS:SKILL|Hide|4|TYPE=Racial																		SOURCEPAGE:FRCS30	
																																	
Race Traits ~ Rothé (Deep)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Rothé Subtraits|TYPE=RothéDeepRaceTrait|Immunity to Cold											BONUS:VAR|DarkvisionRange|90|TYPE=Racial	BONUS:VAR|ColdResistanceBonus|20|TYPE=Resistance																		
Dancing Lights	CATEGORY:Special Ability	TYPE:RothéDeepRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Twice per day, a deep othé can cast dancing lights to signal other members of the herd, conveying information about the presence of food,danger and so on. They can cast the spell as 4th level sorcerers, with a range of 140-feet.	KEY:Rothé (Deep) ~ Dancing Lights																		SPELLS:Innate|TIMES=2|CASTERLEVEL=4|Dancing Light									SOURCEPAGE:FRCS30	
Immune to Mold and Fungus	CATEGORY:Special Ability	TYPE:RothéDeepRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Rothé are immune to any ill effect of contact with mold and fungus or their spores.	KEY:Rothé (Deep) ~ Immune to Mold and Fungus																											SOURCEPAGE:FRCS30	
																																	
Race Traits ~ Rothé (Ghost)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Rothé Subtraits|TYPE=RothéGhostRaceTrait																														
Jump	CATEGORY:Special Ability	TYPE:RothéGhostRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Once per day, a ghost rothé can cast jump as a 1-st level sorcerer.	KEY:Rothé (Ghost) ~ Jump																		SPELLS:Innate|TIMES=1|CASTERLEVEL=1|Jump									SOURCEPAGE:FRCS30	
Silence	CATEGORY:Special Ability	TYPE:RothéGhostRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Once per day, a ghost rothé can cast silence as a 3rd level sorcerer, but it can only center the effect on itself. It uses its jump and silence abilities in concert to escape pursuers, typicaly by leaping across a gorge.	KEY:Rothé (Ghost) ~ Silence																		SPELLS:Innate|TIMES=1|CASTERLEVEL=3|Silence									SOURCEPAGE:FRCS30	
																																	
Race Traits ~ Rothé (Surface)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Rothé Subtraits|TYPE=RothéSurfaceRaceTrait																														
-	CATEGORY:Special Ability	TYPE:RothéSurfaceRaceTrait	VISIBLE:DISPLAY		KEY:Rothé ~ -																											SOURCEPAGE:FRCS30	
