SOURCELONG:Planar Handbook	SOURCESHORT:PH	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07																														
																																	
# PC Specific Weapon Prof.																																	
Fatemaker Weapon Proficiencies	CATEGORY:Internal	TYPE:WeaponProfFatemaker	VISIBLE:NO	AUTO:WEAPONPROF|Longsword|Rapier|Sap|Sword (Short)|Shortbow|Whip	PREVAREQ:UA_VAR_USEWEAPONGROUP,0																												
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Summon Bralani Eladrin (Default)	CATEGORY:Internal	TYPE:SummonBralaniEladrinSelection.SummonBralaniEladrinBase		KEY:Standard Selection ~ Summon Bralani Eladrin	!PREABILITY:1,CATEGORY=Internal,TYPE.SummonBralaniEladrinAlternate																		COST:0	COMPANIONLIST:Summon Bralani Eladrin|Eladrin (Bralani)								SOURCEPAGE:PH	
																																	
Summon Elementite Swarm	CATEGORY:Special Ability	ABILITY:Internal|AUTOMATIC|Summon Elementite Swarm (Base)|Summon Elementite Swarm																															
Summon Elementite Swarm (Base)	CATEGORY:Internal								DEFINE:SummonElementiteSwarmLVL|0	DEFINE:SummonElementiteSwarmDetermination|0				BONUS:VAR|SummonElementiteSwarmLVL|1											ABILITY:Summon Elementite Swarm Selection|AUTOMATIC|Standard Selection ~ Summon Elementite Swarm|!PREABILITY:1,CATEGORY=Internal,TYPE.SummonElementiteSwarmAlternate								SOURCEPAGE:PH
Summon Elementite Swarm	CATEGORY:Internal	TYPE:SummonElementiteSwarmSelection	VISIBLE:NO																													SOURCEPAGE:PH	
Expanded Selection	CATEGORY:Internal	TYPE:SummonElementiteSwarmSelection.SummonElementiteSwarmAlternate		KEY:Expanded Selection ~ Summon Elementite Swarm																			COST:0	COMPANIONLIST:Summon Elementite Swarm|ANY								SOURCEPAGE:PH	
Summon Elementite Swarm (Default)	CATEGORY:Internal	TYPE:SummonElementiteSwarmSelection.SummonElementiteSwarmBase		KEY:Standard Selection ~ Summon Elementite Swarm	!PREABILITY:1,CATEGORY=Internal,TYPE.SummonElementiteSwarmAlternate																		COST:0	COMPANIONLIST:Summon Elementite Swarm|Elementite Swarm (Air),Elementite Swarm (Earth),Elementite Swarm (Fire),Elementite Swarm (Water)								SOURCEPAGE:PH	
																																	
Summon Elysian Thrush	CATEGORY:Special Ability	ABILITY:Internal|AUTOMATIC|Summon Elysian Thrush (Base)|Summon Elysian Thrush																															
Summon Elysian Thrush (Base)	CATEGORY:Internal								DEFINE:SummonElysianThrushLVL|0	DEFINE:SummonElysianThrushDetermination|0				BONUS:VAR|SummonElysianThrushLVL|1											ABILITY:Summon Elysian Thrush Selection|AUTOMATIC|Standard Selection ~ Summon Elysian Thrush|!PREABILITY:1,CATEGORY=Internal,TYPE.SummonElysianThrushAlternate								SOURCEPAGE:PH
Summon Elysian Thrush	CATEGORY:Internal	TYPE:SummonElysianThrushSelection	VISIBLE:NO																													SOURCEPAGE:PH	
Expanded Selection	CATEGORY:Internal	TYPE:SummonElysianThrushSelection.SummonElysianThrushAlternate		KEY:Expanded Selection ~ Summon Elysian Thrush																			COST:0	COMPANIONLIST:Summon Elysian Thrush|ANY								SOURCEPAGE:PH	
Summon Elysian Thrush (Default)	CATEGORY:Internal	TYPE:SummonElysianThrushSelection.SummonElysianThrushBase		KEY:Standard Selection ~ Summon Elysian Thrush	!PREABILITY:1,CATEGORY=Internal,TYPE.SummonElysianThrushAlternate																		COST:0	COMPANIONLIST:Summon Elysian Thrush|Elysian Thrush								SOURCEPAGE:PH	
																																	
Summon Greater Elemental	CATEGORY:Special Ability	ABILITY:Internal|AUTOMATIC|Summon Greater Elemental (Base)|Summon Greater Elemental																															
Summon Greater Elemental (Base)	CATEGORY:Internal								DEFINE:SummonGreaterElementalLVL|0	DEFINE:SummonGreaterElementalDetermination|0				BONUS:VAR|SummonGreaterElementalLVL|1											ABILITY:Summon Greater Elemental Selection|AUTOMATIC|Standard Selection ~ Summon Greater Elemental|!PREABILITY:1,CATEGORY=Internal,TYPE.SummonGreaterElementalAlternate								SOURCEPAGE:PH
Summon Greater Elemental	CATEGORY:Internal	TYPE:SummonGreaterElementalSelection	VISIBLE:NO																													SOURCEPAGE:PH	
Expanded Selection	CATEGORY:Internal	TYPE:SummonGreaterElementalSelection.SummonGreaterElementalAlternate		KEY:Expanded Selection ~ Summon Greater Elemental																			COST:0	COMPANIONLIST:Summon Greater Elemental|ANY								SOURCEPAGE:PH	
Summon Greater Elemental (Default)	CATEGORY:Internal	TYPE:SummonGreaterElementalSelection.SummonGreaterElementalBase		KEY:Standard Selection ~ Summon Greater Elemental	!PREABILITY:1,CATEGORY=Internal,TYPE.SummonGreaterElementalAlternate																		COST:0	COMPANIONLIST:Summon Greater Elemental|Elemental (Air),Elemental (Water),Elemental (Fire),Elemental (Earth)								SOURCEPAGE:PH	
																																	
Summon Hound Archon	CATEGORY:Special Ability	ABILITY:Internal|AUTOMATIC|Summon Hound Archon (Base)|Summon Hound Archon																															
Summon Hound Archon (Base)	CATEGORY:Internal								DEFINE:SummonHoundArchonLVL|0	DEFINE:SummonHoundArchonDetermination|0				BONUS:VAR|SummonHoundArchonLVL|1											ABILITY:Summon Hound Archon Selection|AUTOMATIC|Standard Selection ~ Summon Hound Archon|!PREABILITY:1,CATEGORY=Internal,TYPE.SummonHoundArchonAlternate								SOURCEPAGE:PH
Summon Hound Archon	CATEGORY:Internal	TYPE:SummonHoundArchonSelection	VISIBLE:NO																													SOURCEPAGE:PH	
Expanded Selection	CATEGORY:Internal	TYPE:SummonHoundArchonSelection.SummonHoundArchonAlternate		KEY:Expanded Selection ~ Summon Hound Archon																			COST:0	COMPANIONLIST:Summon Hound Archon|ANY								SOURCEPAGE:PH	
Summon Hound Archon (Default)	CATEGORY:Internal	TYPE:SummonHoundArchonSelection.SummonHoundArchonBase		KEY:Standard Selection ~ Summon Hound Archon	!PREABILITY:1,CATEGORY=Internal,TYPE.SummonHoundArchonAlternate																		COST:0	COMPANIONLIST:Summon Hound Archon|Archon (Hound)								SOURCEPAGE:PH	
																																	
CATEGORY=Internal|Standard Selection ~ Special Mount (Paladin).MOD	COMPANIONLIST:Special Mount|Nightmare (Lesser)|FOLLOWERADJUSTMENT:-2|PREALIGN:LE,NE,CE																																
																																	
CATEGORY=Internal|Standard Selection ~ Summon Monster I.MOD	COMPANIONLIST:Summon Monster I|Elysian Thrush																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Ur'Epona																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Nightmare (Lesser)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Energon (Xac-Yel),Energon (Xac-Yij),Energon (Xap-Yaup),Energon (Xon-Yong),Energon (Xor-Yost)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Elementite Swarm (Air),Elementite Swarm (Earth),Elementite Swarm (Fire),Elementite Swarm (Water)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VII.MOD	COMPANIONLIST:Summon Monster VII|Pack Fiend																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VIII.MOD	COMPANIONLIST:Summon Monster VIII|Elsewhale,Gaspar,Limbo Stalker																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IX.MOD	COMPANIONLIST:Summon Monster IX|Unraveler																																
CATEGORY=Internal|Standard Selection ~ Summon Nature's Ally V.MOD	COMPANIONLIST:Summon Nature's Ally V|Elementite Swarm (Air),Elementite Swarm (Earth),Elementite Swarm (Fire),Elementite Swarm (Water)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster I.MOD	COMPANIONLIST:Summon Monster I|Companion ~ Animal (Dog/Anarchic),Companion ~ Animal (Dog/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster I.MOD	COMPANIONLIST:Summon Monster I|Companion ~ Animal (Owl/Anarchic),Companion ~ Animal (Owl/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster I.MOD	COMPANIONLIST:Summon Monster I|Companion ~ Giant Fire Beetle (Anarchic),Companion ~ Giant Fire Beetle (Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster I.MOD	COMPANIONLIST:Summon Monster I|Companion ~ Animal (Porpoise/Anarchic),Companion ~ Animal (Porpoise/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster I.MOD	COMPANIONLIST:Summon Monster I|Companion ~ Animal (Badger/Anarchic),Companion ~ Animal (Badger/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster I.MOD	COMPANIONLIST:Summon Monster I|Companion ~ Animal (Monkey/Anarchic),Companion ~ Animal (Monkey/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster I.MOD	COMPANIONLIST:Summon Monster I|Companion ~ Dire Animal (Dire Rat/Anarchic),Companion ~ Dire Animal (Dire Rat/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster I.MOD	COMPANIONLIST:Summon Monster I|Companion ~ Animal (Raven/Anarchic),Companion ~ Animal (Raven/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster I.MOD	COMPANIONLIST:Summon Monster I|Companion ~ Monstrous Centipede (Medium/Anarchic),Companion ~ Monstrous Centipede (Medium/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster I.MOD	COMPANIONLIST:Summon Monster I|Companion ~ Monstrous Scorpion (Small/Anarchic),Companion ~ Monstrous Scorpion (Small/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster I.MOD	COMPANIONLIST:Summon Monster I|Companion ~ Animal (Hawk/Anarchic),Companion ~ Animal (Hawk/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster I.MOD	COMPANIONLIST:Summon Monster I|Companion ~ Monstrous Spider (Small/Anarchic),Companion ~ Monstrous Spider (Small/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster I.MOD	COMPANIONLIST:Summon Monster I|Companion ~ Animal (Octopus/Anarchic),Companion ~ Animal (Octopus/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster I.MOD	COMPANIONLIST:Summon Monster I|Companion ~ Animal (Snake (Viper/Tiny/Anarchic)),Companion ~ Animal (Snake (Viper/Tiny/Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Animal (Dog/Entropic),Companion ~ Animal (Dog/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Animal (Owl/Entropic),Companion ~ Animal (Owl/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Giant Fire Beetle (Entropic),Companion ~ Giant Fire Beetle (Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Animal (Porpoise/Entropic),Companion ~ Animal (Porpoise/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Animal (Badger/Entropic),Companion ~ Animal (Badger/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Animal (Monkey/Entropic),Companion ~ Animal (Monkey/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Dire Animal (Dire Rat/Entropic),Companion ~ Dire Animal (Dire Rat/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Animal (Raven/Entropic),Companion ~ Animal (Raven/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Monstrous Centipede (Medium/Entropic),Companion ~ Monstrous Centipede (Medium/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Monstrous Scorpion (Small/Entropic),Companion ~ Monstrous Scorpion (Small/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Animal (Hawk/Entropic),Companion ~ Animal (Hawk/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Monstrous Spider (Small/Entropic),Companion ~ Monstrous Spider (Small/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Animal (Octopus/Entropic),Companion ~ Animal (Octopus/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Animal (Snake (Viper/Tiny/Entropic)),Companion ~ Animal (Snake (Viper/Tiny/Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Giant Bee (Anarchic),Companion ~ Giant Bee (Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Giant Bombardier Beetle (Anarchic),Companion ~ Giant Bombardier Beetle (Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Animal (Dog (Riding/Anarchic)),Companion ~ Animal (Dog (Riding/Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Animal (Eagle/Anarchic),Companion ~ Animal (Eagle/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Animal (Squid (Anarchic)),Companion ~ Animal (Squid (Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Animal (Wolf/Anarchic),Companion ~ Animal (Wolf/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Monstrous Centipede (Large/Anarchic),Companion ~ Monstrous Centipede (Large/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Monstrous Scorpion (Medium/Anarchic),Companion ~ Monstrous Scorpion (Medium/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Animal (Shark (Medium/Anarchic)),Companion ~ Animal (Shark (Medium/Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Monstrous Spider (Medium/Anarchic),Companion ~ Monstrous Spider (Medium/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster II.MOD	COMPANIONLIST:Summon Monster II|Companion ~ Animal (Snake (Viper/Medium/Anarchic)),Companion ~ Animal (Snake (Viper/Medium/Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Giant Bee (Entropic),Companion ~ Giant Bee (Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Giant Bombardier Beetle (Entropic),Companion ~ Giant Bombardier Beetle (Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Animal (Dog (Riding/Entropic)),Companion ~ Animal (Dog (Riding/Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Animal (Eagle/Entropic),Companion ~ Animal (Eagle/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Animal (Squid (Entropic)),Companion ~ Animal (Squid (Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Animal (Wolf/Entropic),Companion ~ Animal (Wolf/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Monstrous Centipede (Large/Entropic),Companion ~ Monstrous Centipede (Large/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Monstrous Scorpion (Medium/Entropic),Companion ~ Monstrous Scorpion (Medium/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Animal (Shark (Medium/Entropic)),Companion ~ Animal (Shark (Medium/Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Monstrous Spider (Medium/Entropic),Companion ~ Monstrous Spider (Medium/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Animal (Snake (Viper/Medium/Entropic)),Companion ~ Animal (Snake (Viper/Medium/Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Animal (Bear/Black/Anarchic),Companion ~ Animal (Bear/Black/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Animal (Bison/Anarchic),Companion ~ Animal (Bison/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Dire Animal (Dire Badger/Anarchic),Companion ~ Dire Animal (Dire Badger/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Hippogriff (Anarchic),Companion ~ Hippogriff (Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Animal (Ape/Anarchic),Companion ~ Animal (Ape/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Dire Animal (Dire Weasel/Anarchic),Companion ~ Dire Animal (Dire Weasel/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Animal (Snake (Constrictor/Anarchic)),Companion ~ Animal (Snake (Constrictor/Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Animal (Boar/Anarchic),Companion ~ Animal (Boar/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Dire Animal (Dire Bat/Anarchic),Companion ~ Dire Animal (Dire Bat/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Monstrous Centipede (Huge/Anarchic),Companion ~ Monstrous Centipede (Huge/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Animal (Crocodile/Anarchic),Companion ~ Animal (Crocodile/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Animal (Snake (Viper/Large/Anarchic)),Companion ~ Animal (Snake (Viper/Large/Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster III.MOD	COMPANIONLIST:Summon Monster III|Companion ~ Animal (Wolverine/Anarchic),Companion ~ Animal (Wolverine/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Animal (Bear/Black/Entropic),Companion ~ Animal (Bear/Black/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Animal (Bison/Entropic),Companion ~ Animal (Bison/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Dire Animal (Dire Badger/Entropic),Companion ~ Dire Animal (Dire Badger/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Hippogriff (Entropic),Companion ~ Hippogriff (Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Animal (Ape/Entropic),Companion ~ Animal (Ape/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Dire Animal (Dire Weasel/Entropic),Companion ~ Dire Animal (Dire Weasel/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Animal (Snake (Constrictor/Entropic)),Companion ~ Animal (Snake (Constrictor/Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Animal (Boar/Entropic),Companion ~ Animal (Boar/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Dire Animal (Dire Bat/Entropic),Companion ~ Dire Animal (Dire Bat/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Monstrous Centipede (Huge/Entropic),Companion ~ Monstrous Centipede (Huge/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Animal (Crocodile/Entropic),Companion ~ Animal (Crocodile/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Animal (Snake (Viper/Large/Entropic)),Companion ~ Animal (Snake (Viper/Large/Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Animal (Wolverine/Entropic),Companion ~ Animal (Wolverine/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Owl (Giant/Anarchic),Companion ~ Owl (Giant/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Eagle (Giant/Anarchic),Companion ~ Eagle (Giant/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Animal (Lion/Anarchic),Companion ~ Animal (Lion/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Dire Animal (Dire Wolf/Anarchic),Companion ~ Dire Animal (Dire Wolf/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Giant Wasp (Anarchic),Companion ~ Giant Wasp (Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Giant Praying Mantis (Anarchic),Companion ~ Giant Praying Mantis (Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Animal (Shark (Huge/Anarchic)),Companion ~ Animal (Shark (Huge/Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Monstrous Spider (Large/Anarchic),Companion ~ Monstrous Spider (Large/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IV.MOD	COMPANIONLIST:Summon Monster IV|Companion ~ Animal (Snake (Viper/Huge/Anarchic)),Companion ~ Animal (Snake (Viper/Huge/Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Owl (Giant/Entropic),Companion ~ Owl (Giant/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Eagle (Giant/Entropic),Companion ~ Eagle (Giant/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Animal (Lion/Entropic),Companion ~ Animal (Lion/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Dire Animal (Dire Wolf/Entropic),Companion ~ Dire Animal (Dire Wolf/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Giant Wasp (Entropic),Companion ~ Giant Wasp (Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Giant Praying Mantis (Entropic),Companion ~ Giant Praying Mantis (Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Animal (Shark (Huge/Entropic)),Companion ~ Animal (Shark (Huge/Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Monstrous Spider (Large/Entropic),Companion ~ Monstrous Spider (Large/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Animal (Snake (Viper/Huge/Entropic)),Companion ~ Animal (Snake (Viper/Huge/Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Animal (Bear/Brown/Anarchic),Companion ~ Animal (Bear/Brown/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Giant Stag Beetle (Anarchic),Companion ~ Giant Stag Beetle (Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Sea Cat (Anarchic),Companion ~ Sea Cat (Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Griffon (Anarchic),Companion ~ Griffon (Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Dinosaur (Deinonychus/Anarchic),Companion ~ Dinosaur (Deinonychus/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Dire Animal (Dire Ape/Anarchic),Companion ~ Dire Animal (Dire Ape/Axiomatic)																																
