SOURCELONG:Manual of the Planes 3.0	SOURCESHORT:MotP30	SOURCEWEB:http://www.gozzilioni.net																															
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
CATEGORY=Internal|Race Traits ~ Paraelemental (Ice).MOD														BONUS:STAT|DEX|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,1	BONUS:STAT|DEX|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,2	BONUS:STAT|DEX|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,3	BONUS:STAT|DEX|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,4	BONUS:STAT|DEX|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,5	BONUS:STAT|DEX|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,6														
CATEGORY=Internal|Race Traits ~ Paraelemental (Ice).MOD															BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,2	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,3	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,4																
CATEGORY=Internal|Race Traits ~ Paraelemental (Ice).MOD														BONUS:STAT|INT|-6|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,1		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,3																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Ice).MOD																																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Ice).MOD																																	
#AC / DR																																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Ice).MOD									BONUS:COMBAT|AC|ElementalNaturalArmor|TYPE=NaturalArmor.STACK					BONUS:VAR|ElementalNaturalArmor|3|PREVARGTEQ:ElementalAgeCategory,1		BONUS:VAR|ElementalNaturalArmor|1|PREVARGTEQ:ElementalAgeCategory,3		BONUS:VAR|ElementalNaturalArmor|4|PREVARGTEQ:ElementalAgeCategory,5															
CATEGORY=Internal|Race Traits ~ Paraelemental (Ice).MOD				DR:0/-												BONUS:MISC|DR|-|5|PREVARGTEQ:ElementalAgeCategory,3		BONUS:MISC|DR|-|5|PREVARGTEQ:ElementalAgeCategory,5															
Chill Metal	CATEGORY:Special Ability	TYPE:ParaelementalIceRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:The ice paraelemental's chill metal power functions like the druid spell of the same name, except that it affects everything within %1-ft radius. As with the spell, it takes 3 rounds for affected metal to reach the freezing stage. Once it does, it remains at that stage until the ice paraelemental takes a standard action to end the effect. The metal returns to its starting temperature 2 rounds later, just as with the spell.|ChillMetalRadius	KEY:Paraelemental (Ice) ~ Chill Metal				DEFINE:ChillMetalRadius|0					BONUS:VAR|ChillMetalRadius|5|PREVARGTEQ:ElementalAgeCategory,1	BONUS:VAR|ChillMetalRadius|5|PREVARGTEQ:ElementalAgeCategory,2	BONUS:VAR|ChillMetalRadius|5|PREVARGTEQ:ElementalAgeCategory,3	BONUS:VAR|ChillMetalRadius|5|PREVARGTEQ:ElementalAgeCategory,4	BONUS:VAR|ChillMetalRadius|5|PREVARGTEQ:ElementalAgeCategory,5	BONUS:VAR|ChillMetalRadius|5|PREVARGTEQ:ElementalAgeCategory,6													SOURCEPAGE:MM1	
																																	
Race Traits ~ Paraelemental (Magma)	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Elemental Defaults|Elemental Attacks	AUTO:LANG|Ignan|Terran										ABILITY:Special Ability|AUTOMATIC|Paraelemental (Magma) ~ Burn	BONUS:WEAPONPROF=Slam|DAMAGESIZE|1																		
CATEGORY=Internal|Race Traits ~ Paraelemental (Magma).MOD														BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,2	BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,4	BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,8	BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,16	BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,21	BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,24														
#CR														Small	Medium	Large	Huge	Greater	Elder														
CATEGORY=Internal|Race Traits ~ Paraelemental (Magma).MOD														BONUS:MISC|CR|1|PREVARGTEQ:ElementalAgeCategory,1	BONUS:MISC|CR|2|PREVARGTEQ:ElementalAgeCategory,2	BONUS:MISC|CR|2|PREVARGTEQ:ElementalAgeCategory,3	BONUS:MISC|CR|2|PREVARGTEQ:ElementalAgeCategory,4	BONUS:MISC|CR|2|PREVARGTEQ:ElementalAgeCategory,5	BONUS:MISC|CR|2|PREVARGTEQ:ElementalAgeCategory,6														
#size																																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Magma).MOD														BONUS:VAR|ElementalSizeTracker|4|PREVARGTEQ:ElementalAgeCategory,1	BONUS:VAR|ElementalSizeTracker|1|PREVARGTEQ:ElementalAgeCategory,2	BONUS:VAR|ElementalSizeTracker|1|PREVARGTEQ:ElementalAgeCategory,3	BONUS:VAR|ElementalSizeTracker|1|PREVARGTEQ:ElementalAgeCategory,4																
#stats																																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Magma).MOD														BONUS:STAT|STR|6|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,1	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,2	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,3	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,4	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,5	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,6														
CATEGORY=Internal|Race Traits ~ Paraelemental (Magma).MOD														BONUS:STAT|DEX|-2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,1																			
CATEGORY=Internal|Race Traits ~ Paraelemental (Magma).MOD														BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,1	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,2	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,3	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,4																
CATEGORY=Internal|Race Traits ~ Paraelemental (Magma).MOD														BONUS:STAT|INT|-6|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,1		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,3																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Magma).MOD																																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Magma).MOD																																	
#AC / DR																																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Magma).MOD									BONUS:COMBAT|AC|ElementalNaturalArmor|TYPE=NaturalArmor.STACK					BONUS:VAR|ElementalNaturalArmor|6|PREVARGTEQ:ElementalAgeCategory,1	BONUS:VAR|ElementalNaturalArmor|2|PREVARGTEQ:ElementalAgeCategory,2	BONUS:VAR|ElementalNaturalArmor|1|PREVARGTEQ:ElementalAgeCategory,3	BONUS:VAR|ElementalNaturalArmor|1|PREVARGTEQ:ElementalAgeCategory,4	BONUS:VAR|ElementalNaturalArmor|2|PREVARGTEQ:ElementalAgeCategory,5	BONUS:VAR|ElementalNaturalArmor|2|PREVARGTEQ:ElementalAgeCategory,6														
CATEGORY=Internal|Race Traits ~ Paraelemental (Magma).MOD				DR:0/-												BONUS:MISC|DR|-|5|PREVARGTEQ:ElementalAgeCategory,3		BONUS:MISC|DR|-|5|PREVARGTEQ:ElementalAgeCategory,5															
Burn	CATEGORY:Special Ability	TYPE:ParaelementalMagmaRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Those grappled by a magma paraelemental or hit by its slam attack must succeed at a Reflex save or catch fire. The fire burns for 1d4 rounds (see Catching on Fire, page 86 of the DUNGEON MASTER's Guide). The save DC varies with the paraelemental 's size. A burning creature can take a move-equivalent action to put out the flame. Creatures hitting a magma paraelemental with natural weapons or unarmed attacks must likewise make a Reflex save to avoid catching fire.	KEY:Paraelemental (Magma) ~ Burn	DESC:Reflex DC %1|BurnDC			DEFINE:BurnDC|0					BONUS:VAR|BurnDC|DefaultDCCon	BONUS:VAR|BurnDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Burn)								ABILITY:Ability Focus|AUTOMATIC|Burn									SOURCEPAGE:MotP30	
																																	
Race Traits ~ Paraelemental (Ooze)	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Elemental Defaults|Elemental Attacks	AUTO:LANG|Terran|Aquan										ABILITY:Special Ability|AUTOMATIC|Paraelemental (Ooze) ~ Acid																			
CATEGORY=Internal|Race Traits ~ Paraelemental (Ooze).MOD														BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,2	BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,4	BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,8	BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,16	BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,21	BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,24														
#CR														Small	Medium	Large	Huge	Greater	Elder														
CATEGORY=Internal|Race Traits ~ Paraelemental (Ooze).MOD														BONUS:MISC|CR|1|PREVARGTEQ:ElementalAgeCategory,1	BONUS:MISC|CR|2|PREVARGTEQ:ElementalAgeCategory,2	BONUS:MISC|CR|2|PREVARGTEQ:ElementalAgeCategory,3	BONUS:MISC|CR|2|PREVARGTEQ:ElementalAgeCategory,4	BONUS:MISC|CR|2|PREVARGTEQ:ElementalAgeCategory,5	BONUS:MISC|CR|2|PREVARGTEQ:ElementalAgeCategory,6														
#size																																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Ooze).MOD														BONUS:VAR|ElementalSizeTracker|4|PREVARGTEQ:ElementalAgeCategory,1	BONUS:VAR|ElementalSizeTracker|1|PREVARGTEQ:ElementalAgeCategory,2	BONUS:VAR|ElementalSizeTracker|1|PREVARGTEQ:ElementalAgeCategory,3	BONUS:VAR|ElementalSizeTracker|1|PREVARGTEQ:ElementalAgeCategory,4																
#stats																																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Ooze).MOD														BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,1	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,2	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,3	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,4	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,5	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,6														
CATEGORY=Internal|Race Traits ~ Paraelemental (Ooze).MOD															BONUS:STAT|DEX|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,2	BONUS:STAT|DEX|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,3	BONUS:STAT|DEX|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,4	BONUS:STAT|DEX|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,5	BONUS:STAT|DEX|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,6														
CATEGORY=Internal|Race Traits ~ Paraelemental (Ooze).MOD														BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,1	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,2	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,3	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,4																
CATEGORY=Internal|Race Traits ~ Paraelemental (Ooze).MOD														BONUS:STAT|INT|-6|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,1		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,3																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Ooze).MOD																																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Ooze).MOD																																	
#AC / DR																																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Ooze).MOD									BONUS:COMBAT|AC|ElementalNaturalArmor|TYPE=NaturalArmor.STACK					BONUS:VAR|ElementalNaturalArmor|6|PREVARGTEQ:ElementalAgeCategory,1	BONUS:VAR|ElementalNaturalArmor|2|PREVARGTEQ:ElementalAgeCategory,2	BONUS:VAR|ElementalNaturalArmor|1|PREVARGTEQ:ElementalAgeCategory,3																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Ooze).MOD				DR:0/-												BONUS:MISC|DR|-|5|PREVARGTEQ:ElementalAgeCategory,3		BONUS:MISC|DR|-|5|PREVARGTEQ:ElementalAgeCategory,5															
Acid	CATEGORY:Special Ability	TYPE:ParaelementalOozeRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:An ooze paraelemental's muck is highly acidic and can rapidly dissolve organic material and metal. Any melee hit deals acid damage. The paraelemental's acid deals 40 points of damage per round to metal or wooden objects. Armor or clothing dissolves and becomes useless immediately unless it succeeds at a Reflex save (DC varies with the paraelemental's size). A metal or wooden weapon that strikes an ooze paraelemental also dissolves immediately unless it succeeds at a Reflex save. If an ooze paraelemental successfully grapples an opponent, the opponent's armor must likewise make a Reflex save at a -4 penalty or dissolve into uselessness.	KEY:Paraelemental (Ooze) ~ Acid	DESC:Reflex DC %1|AcidDC			DEFINE:AcidDC|0					BONUS:VAR|AcidDC|DefaultDCCon	BONUS:VAR|AcidDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Acid)								ABILITY:Ability Focus|AUTOMATIC|Acid									SOURCEPAGE:MotP30	
																																	
Race Traits ~ Paraelemental (Smoke)	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Elemental Defaults|Paraelemental Attacks ~ Smoke	AUTO:LANG|Ignan|Auran										ABILITY:Special Ability|AUTOMATIC|Paraelemental (Smoke) ~ Smoke Claws	BONUS:VAR|Maneuverability|4|TYPE=Base								ABILITY:FEAT|AUTOMATIC|Dodge|Weapon Finesse										
CATEGORY=Internal|Race Traits ~ Paraelemental (Smoke).MOD														BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,2	BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,4	BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,8	BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,16	BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,21	BONUS:VAR|ElementalAgeCategory|1|PREVARGTEQ:ElementalLVL,24														
#CR														Small	Medium	Large	Huge	Greater	Elder														
CATEGORY=Internal|Race Traits ~ Paraelemental (Smoke).MOD														BONUS:MISC|CR|1|PREVARGTEQ:ElementalAgeCategory,1	BONUS:MISC|CR|2|PREVARGTEQ:ElementalAgeCategory,2	BONUS:MISC|CR|2|PREVARGTEQ:ElementalAgeCategory,3	BONUS:MISC|CR|2|PREVARGTEQ:ElementalAgeCategory,4	BONUS:MISC|CR|2|PREVARGTEQ:ElementalAgeCategory,5	BONUS:MISC|CR|2|PREVARGTEQ:ElementalAgeCategory,6														
#size																																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Smoke).MOD														BONUS:VAR|ElementalSizeTracker|4|PREVARGTEQ:ElementalAgeCategory,1	BONUS:VAR|ElementalSizeTracker|1|PREVARGTEQ:ElementalAgeCategory,2	BONUS:VAR|ElementalSizeTracker|1|PREVARGTEQ:ElementalAgeCategory,3	BONUS:VAR|ElementalSizeTracker|1|PREVARGTEQ:ElementalAgeCategory,4																
#stats																																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Smoke).MOD															BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,2	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,3	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,4	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,5	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,6														
CATEGORY=Internal|Race Traits ~ Paraelemental (Smoke).MOD														BONUS:STAT|DEX|6|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,1	BONUS:STAT|DEX|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,2	BONUS:STAT|DEX|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,3	BONUS:STAT|DEX|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,4	BONUS:STAT|DEX|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,5	BONUS:STAT|DEX|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,6														
CATEGORY=Internal|Race Traits ~ Paraelemental (Smoke).MOD															BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,2	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,3	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,4																
CATEGORY=Internal|Race Traits ~ Paraelemental (Smoke).MOD														BONUS:STAT|INT|-6|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,1		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:ElementalAgeCategory,3																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Smoke).MOD																																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Smoke).MOD																																	
#AC / DR																																	
CATEGORY=Internal|Race Traits ~ Paraelemental (Smoke).MOD									BONUS:COMBAT|AC|ElementalNaturalArmor|TYPE=NaturalArmor.STACK					BONUS:VAR|ElementalNaturalArmor|3|PREVARGTEQ:ElementalAgeCategory,1		BONUS:VAR|ElementalNaturalArmor|1|PREVARGTEQ:ElementalAgeCategory,3		BONUS:VAR|ElementalNaturalArmor|4|PREVARGTEQ:ElementalAgeCategory,5															
CATEGORY=Internal|Race Traits ~ Paraelemental (Smoke).MOD				DR:0/-												BONUS:MISC|DR|-|5|PREVARGTEQ:ElementalAgeCategory,3		BONUS:MISC|DR|-|5|PREVARGTEQ:ElementalAgeCategory,5															
Smoke Claws	CATEGORY:Special Ability	TYPE:ParaelementalSmokeRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A smoke paraelemental can engulf opponents by moving on top of them. It fills the air around one opponent smaller than it is without provoking an attack of opportunity. The target must succeed at a Fortitude save or inhale part of the creature. Smoke inside the victim solidifies into a claw or talon and begins to rip at the surrounding organs, dealing double the paraelemental's claw damage automatically. The affected creature can attempt another Fortitude save each subsequent round to cough out the semivaporous menace. The save DC varies with the paraelemental's size.	KEY:Paraelemental (Smoke) ~ Smoke Claws	DESC:Fortitude DC %1|SmokeClawsDC			DEFINE:SmokeClawsDC|0					BONUS:VAR|SmokeClawsDC|DefaultDCCon	BONUS:VAR|SmokeClawsDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Smoke Claws)								ABILITY:Ability Focus|AUTOMATIC|Smoke Claws									SOURCEPAGE:MotP30	
																																	
Race Traits ~ Yugoloth (Canoloth)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=YugolothCanolothRaceTrait																														
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:YugolothCanolothRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Yugoloth (Canoloth) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=5|Cause Fear,11+CHA|Desecrate|Detect Good|Detect Magic									SOURCEPAGE:MotP30	
Blindsight	CATEGORY:Special Ability	TYPE:YugolothCanolothRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Canoloths can ascertain all foes within 40 feet as a sighted creature would. Beyond that range, they treat all targets as having total concealment (see Concealment in Chapter 8 of the Player 's Handbook). Canoloths are susceptible to sound- and scent-based attacks, however, and are affected normally by loud noises and sonic spells (such as ghost sound or silence) and overpowering odors (such as stinking cloud, cloudkill, or incense-heavy air). Negating a canoloth's sense of smell or hearing reduces this ability to normal Blind-Fight (as the feat). If both senses are negated, the canoloth is effectively blinded.	KEY:Yugoloth (Canoloth) ~ Blindsight									BONUS:VAR|BlindsightRange|40|TYPE=Base																		SOURCEPAGE:MotP30	
Improved Grab	CATEGORY:Special Ability	TYPE:YugolothCanolothRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:To use this ability, the canoloth must hit with its tongue attack. It can pull a grabbed opponent of Medium-size or smaller into its mouth on the same round and make a bite attack. The canoloth can establish a hold with a successful attack even if the victim isn't paralyzed (see below).	KEY:Yugoloth (Canoloth) ~ Improved Grab																											SOURCEPAGE:MotP30	
Paralysis	CATEGORY:Special Ability	TYPE:YugolothCanolothRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Those hit by a canoloth's tongue attack must succeed at a Fortitude save (DC %1) or be paralyzed for 1d6+2 minutes.|ParalysisDC	KEY:Yugoloth (Canoloth) ~ Paralysis				DEFINE:ParalysisDC|0					BONUS:VAR|ParalysisDC|DefaultDCCon	BONUS:VAR|ParalysisDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Paralysis)								ABILITY:Ability Focus|AUTOMATIC|Paralysis									SOURCEPAGE:MotP30	
Summon Yugoloth	CATEGORY:Special Ability	TYPE:YugolothCanolothRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Once per day, a canoloth can attempt to summon a mezzoloth or 1d3 canoloths with a 40%% chance of success.	KEY:Yugoloth (Canoloth) ~ Summon Yugoloth																											SOURCEPAGE:MotP30	
Immimities	CATEGORY:Special Ability	TYPE:YugolothCanolothRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Canoloths are immune to gaze attacks, visual effects, illusions, and other attack forms that rely on sight.	KEY:Yugoloth (Canoloth) ~ Immunities																		ABILITY:Special Ability|AUTOMATIC|Immunity To Gaze Attacks|Immunity To Visual Effects|Immunity To Illusion									SOURCEPAGE:MotP30	
																																	
Race Traits ~ Yugoloth (Mezzoloth)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=YugolothMezzolothRaceTrait																														
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:YugolothMezzolothRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Yugoloth (Mezzoloth) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=8|Cause Fear,11+CHA|Darkness|Desecrate|Produce Flame|See Invisibility	SPELLS:Innate|TIMES=2|CASTERLEVEL=8|Cloudkill|Dispel Magic	SPELLS:Innate|TIMES=2|CASTERLEVEL=12|Teleport (Greater) ~ Self only							SOURCEPAGE:MotP30	
Summon Yugoloth	CATEGORY:Special Ability	TYPE:YugolothMezzolothRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Once per day, a mezzoloth can attempt to summon another mezzoloth with a 40%% chance of success.	KEY:Yugoloth (Mezzoloth) ~ Summon Yugoloth																											SOURCEPAGE:MotP30	
																																	
Race Traits ~ Yugoloth (Nycaloth)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=YugolothNycalothRaceTrait		AUTO:WEAPONPROF|Greataxe									BONUS:VAR|Maneuverability|4|TYPE=Base																			
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:YugolothNycalothRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Yugoloth (Nycaloth) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=11|Deeper Darkness|Desecrate|Cause fear|Invisibility|Mirror Image|See Invisibility		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=12|Teleport (Greater) ~ Self only							SOURCEPAGE:MotP30	
Improved Grab	CATEGORY:Special Ability	TYPE:YugolothNycalothRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:To use this ability, the nycaloth must hit with both claw attacks. If it gets a hold, it can rake. The nycaloth can only use this ability if it is airborne. If it gets a hold on a nonflying opponent of Medium-size or smaller, the nycaloth can ascend with the grabbed creature. When carrying a creature weighing more than 230 pounds, its fly speed drops to 60 feet and it receives a -3 penalty on Hide and Move Silently checks. The nycaloth can't carry a load of more than 496 pounds.	KEY:Yugoloth (Nycaloth) ~ Improved Grab																											SOURCEPAGE:MotP30	
Rake	CATEGORY:Special Ability	TYPE:YugolothNycalothRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Two claws, attack bonus +15 melee, damage 1d6+5	KEY:Yugoloth (Nycaloth) ~ Rake																		NATURALATTACKS:Rake,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6	BONUS:WEAPONPROF=Rake|DAMAGE|-STR/2								SOURCEPAGE:MotP30	
Wounding	CATEGORY:Special Ability	TYPE:YugolothNycalothRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A nycaloth's claw attacks continue to bleed long after the wound was inflicted. Each wound bleeds for 1 point of damage per round thereafter. Multiple claw wounds result in cumulative bleeding loss (two wounds deal 2 points of damage per round, and so on). The bleeding can be stopped only by a successful Heal check (DC 15) or the application of any cure spell or other healing spell (heal, healing circle, and so on).	KEY:Yugoloth (Nycaloth) ~ Wounding																											SOURCEPAGE:MotP30	
Summon Yugoloth	CATEGORY:Special Ability	TYPE:YugolothNycalothRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Once per day, a nycaloth can attempt to summon another nycaloth or 1d3 mezzoloths with a 30%% chance of success.	KEY:Yugoloth (Nycaloth) ~ Summon Yugoloth																											SOURCEPAGE:MotP30	
																																	
Race Traits ~ Yugoloth (Ultroloth)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=YugolothUltrolothRaceTrait		AUTO:WEAPONPROF|Longsword																												
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:YugolothUltrolothRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Yugoloth (Ultroloth) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=13|Alter Self|Deeper Darkness|Desecrate|Cause Fear|Gaseous Form|Invisibility|Prying Eyes|Scrying|See Invisibility|Suggestion|Wall of Fire	SPELLS:Innate|TIMES=3|CASTERLEVEL=11|Binding|Geas/Quest|Suggestion (Mass)		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=12|Teleport (Greater) ~ Self only						SOURCEPAGE:MotP30	
