SOURCELONG:Gozzilioni Monster Manual	SOURCESHORT:MM1	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07																																
																																			
# Race Name	Output Name	Favored Class	STARTFEATS:	SIZE:	TYPE:	RACETYPE:	RACESUBTYPE:	MONSTERCLASS:	MOVE:	Combat bonus	NATURALATTACKS:	NATURALATTACKS:	Weapon prof. bonus	Weapon prof. bonus	FACE:	REACH:	Special Ability	Damage Reduction	Spell Res.	Stat bonus						MONCSKILL:	CR:	Required AL	HITDICEADVANCEMENT:	LEVELADJUSTMENT:	Nb Legs	Nb Hands	SOURCEPAGE:		
Companion (Elf)	KEY:Companion ~ Elf		STARTFEATS:1	SIZE:M	TYPE:Humanoid	RACETYPE:Humanoid			MOVE:Walk,30						FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Elf										CR:1/2				LEGS:2	HANDS:2	SOURCEPAGE:PHB	KIT:1|Elf Companion	
Companion (Ettin)	KEY:Companion ~ Ettin		STARTFEATS:1	SIZE:L	TYPE:Giant	RACETYPE:Giant		MONSTERCLASS:Giant:10	MOVE:Walk,30,Climb,30	BONUS:COMBAT|AC|7|TYPE=NaturalArmor					FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Ettin			BONUS:STAT|STR|12	BONUS:STAT|DEX|-2	BONUS:STAT|CON|4	BONUS:STAT|INT|-4			MONCSKILL:Listen|Search|Spot	CR:6			LEVELADJUSTMENT:5	LEGS:2	HANDS:2	SOURCEPAGE:MM1	KIT:1|Ettin Companion	
Companion (Formian (Worker))	KEY:Companion ~ Formian (Worker)		STARTFEATS:1	SIZE:S	TYPE:Outsider	RACETYPE:Outsider	RACESUBTYPE:Lawful|Extraplanar	MONSTERCLASS:Outsider:1	MOVE:Walk,40	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d4				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Formian (Worker)			BONUS:STAT|STR|2	BONUS:STAT|DEX|4	BONUS:STAT|CON|2	BONUS:STAT|INT|-4		BONUS:STAT|CHA|-2	MONCSKILL:Climb|TYPE.Craft|Hide|Listen|Search|Spot	CR:1/2	KIT:1|LN	HITDICEADVANCEMENT:1,3		LEGS:4	HANDS:2	SOURCEPAGE:MM1	KIT:1|Formian (Worker) Companion	
Companion (Animal (Hawk/Celestial))	KEY:Companion ~ Animal (Hawk/Celestial)		STARTFEATS:1	SIZE:T	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:1	MOVE:Walk,10,Fly,60	BONUS:COMBAT|AC|2|TYPE=NaturalArmor	NATURALATTACKS:Talon,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d4				FACE:2.5	REACH:0	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Hawk)			BONUS:STAT|STR|-4	BONUS:STAT|DEX|6		BONUS:STAT|INT|-8	BONUS:STAT|WIS|4	BONUS:STAT|CHA|-4	MONCSKILL:Listen|Spot	CR:1/3	KIT:1|TN			LEGS:2	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Hawk) Companion	TEMPLATE:Celestial
Companion (Animal (Viper/Tiny/Fiendish))	KEY:Companion ~ Animal (Viper/Tiny/Fiendish)		STARTFEATS:1	SIZE:T	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:1	MOVE:Walk,15,Climb,15,Swim,15	BONUS:COMBAT|AC|2|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1,SPROP=Poison				FACE:2.5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Snake (Viper/Tiny))			BONUS:STAT|STR|-6	BONUS:STAT|DEX|6		BONUS:STAT|INT|-10	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-8	MONCSKILL:Balance|Climb|Hide|Listen|Spot|Swim	CR:1/3	KIT:1|TN			LEGS:0	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Snake (Viper/Tiny)) Companion	TEMPLATE:Fiendish
Companion (Animal (Rhinoceros))	KEY:Companion ~ Animal (Rhinoceros)		STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:8	MOVE:Walk,30	BONUS:COMBAT|AC|7|TYPE=NaturalArmor	NATURALATTACKS:Gore,Weapon.Natural.Finesseable.Melee.Piercing,*1,1d8				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Rhinoceros)			BONUS:STAT|STR|16		BONUS:STAT|CON|10	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-8	MONCSKILL:Listen|Spot	CR:4	KIT:1|TN	HITDICEADVANCEMENT:12,24		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Rhinoceros) Companion	
Companion (Animal (Ape))	KEY:Companion ~ Animal (Ape)		STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:4	MOVE:Walk,30,Climb,30	BONUS:COMBAT|AC|3|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d6				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Ape)			BONUS:STAT|STR|10	BONUS:STAT|DEX|4	BONUS:STAT|CON|4	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|6	MONCSKILL:Climb|Listen|Spot	CR:2	KIT:1|TN	HITDICEADVANCEMENT:8		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Ape) Companion	
Companion (Aranea)	KEY:Companion ~ Aranea		STARTFEATS:1	SIZE:M	TYPE:Magical Beast	RACETYPE:Magical Beast	RACESUBTYPE:Shapechanger	MONSTERCLASS:Aranea:3	MOVE:Walk,50,Climb,25	BONUS:COMBAT|AC|1|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d6,SPROP=Poison		BONUS:WEAPONPROF=Bite|DAMAGE|max(0,(STR/2))		FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Aranea				BONUS:STAT|DEX|4	BONUS:STAT|CON|4	BONUS:STAT|INT|4	BONUS:STAT|WIS|2	BONUS:STAT|CHA|4	MONCSKILL:Climb|Concentration|Escape Artist|Jump|Listen|Spot	CR:4			LEVELADJUSTMENT:4	LEGS:8	HANDS:0	SOURCEPAGE:MM1	KIT:1|Aranea Companion	
Companion (Archon (Hound))	KEY:Companion ~ Archon (Hound)	FAVCLASS:Ranger	STARTFEATS:1	SIZE:M	TYPE:Outsider	RACETYPE:Outsider	RACESUBTYPE:Archon|Extraplanar|Good|Lawful	MONSTERCLASS:Outsider:6	MOVE:Walk,40	BONUS:COMBAT|AC|9|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d4|Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,1d4				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Archon (Hound)		SR:16	BONUS:STAT|STR|4		BONUS:STAT|CON|2		BONUS:STAT|WIS|2	BONUS:STAT|CHA|2	MONCSKILL:Concentration|Diplomacy|Hide|Jump|Listen|Move Silently|Sense Motive|Spot|Survival	CR:4	KIT:1|LG	HITDICEADVANCEMENT:9,18	LEVELADJUSTMENT:5	LEGS:2	HANDS:2	SOURCEPAGE:MM1	KIT:1|Archon (Hound) Companion	
Companion (Animal (Badger))	KEY:Companion ~ Animal (Badger)		STARTFEATS:1	SIZE:M	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:1	MOVE:Walk,30,Burrow,10	BONUS:COMBAT|AC|1|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d2|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d3				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Badger)			BONUS:STAT|STR|-2	BONUS:STAT|DEX|6	BONUS:STAT|CON|4	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-4	MONCSKILL:Escape Artist|Listen|Spot	CR:1/2	KIT:1|TN	HITDICEADVANCEMENT:2		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Badger) Companion	
Companion (Barghest)	KEY:Companion ~ Barghest		STARTFEATS:1	SIZE:M	TYPE:Outsider	RACETYPE:Outsider	RACESUBTYPE:Evil|Extraplanar|Lawful|Shapechanger	MONSTERCLASS:Outsider:6	MOVE:Walk,30	BONUS:COMBAT|AC|6|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d6|Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d4				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Barghest	DR:5/Magic		BONUS:STAT|STR|6	BONUS:STAT|DEX|4	BONUS:STAT|CON|2	BONUS:STAT|INT|4	BONUS:STAT|WIS|4	BONUS:STAT|CHA|4	MONCSKILL:Bluff|Diplomacy|Disguise|Hide|Intimidate|Jump|Listen|Move Silently|Search|Sense Motive|Spot|Survival	CR:4	KIT:1|LE	HITDICEADVANCEMENT:8,18		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Barghest Companion	
Companion (Animal (Bat))	KEY:Companion ~ Animal (Bat)		STARTFEATS:1	SIZE:D	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:1	MOVE:Walk,5,Fly,40						FACE:1	REACH:0	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Bat)			BONUS:STAT|STR|-10	BONUS:STAT|DEX|4		BONUS:STAT|INT|-8	BONUS:STAT|WIS|4	BONUS:STAT|CHA|-6	MONCSKILL:Hide|Listen|Move Silently|Spot	CR:1/10	KIT:1|TN			LEGS:2	HANDS:2	SOURCEPAGE:MM1	KIT:1|Animal (Bat) Companion	
Companion (Animal (Bear/Black))	KEY:Companion ~ Animal (Bear/Black)		STARTFEATS:1	SIZE:M	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:3	MOVE:Walk,40	BONUS:COMBAT|AC|2|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d4|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Bear/Black)			BONUS:STAT|STR|8	BONUS:STAT|DEX|2	BONUS:STAT|CON|2	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-4	MONCSKILL:Climb|Listen|Spot|Swim	CR:5	KIT:1|TN	HITDICEADVANCEMENT:5		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Bear/Black) Companion	
Companion (Animal (Bear/Brown))	KEY:Companion ~ Animal (Bear/Brown)		STARTFEATS:1	SIZE:M	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:6	MOVE:Walk,40	BONUS:COMBAT|AC|5|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d8|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,2d6				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Bear/Brown)			BONUS:STAT|STR|16	BONUS:STAT|DEX|2	BONUS:STAT|CON|8	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-4	MONCSKILL:Listen|Spot|Swim	CR:4	KIT:1|TN	HITDICEADVANCEMENT:10		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Bear/Brown) Companion	
Companion (Animal (Bear/Polar))	KEY:Companion ~ Animal (Bear/Polar)		STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:8	MOVE:Walk,40,Swim,30	BONUS:COMBAT|AC|5|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d8|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,2d6				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Bear/Polar)			BONUS:STAT|STR|16	BONUS:STAT|DEX|2	BONUS:STAT|CON|8	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-4	MONCSKILL:Hide|Listen|Spot|Swim	CR:4	KIT:1|TN	HITDICEADVANCEMENT:12		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Bear/Polar) Companion	
Companion (Animal (Bison))	KEY:Companion ~ Animal (Bison)		STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:5	MOVE:Walk,40	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Gore,Weapon.Natural.Finesseable.Melee.Piercing,*1,1d8				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Bison)			BONUS:STAT|STR|12		BONUS:STAT|CON|6	BONUS:STAT|INT|-8		BONUS:STAT|CHA|-6	MONCSKILL:Listen|Spot	CR:2	KIT:1|TN	HITDICEADVANCEMENT:7		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Bison) Companion	
Companion (Animal (Boar))	KEY:Companion ~ Animal (Boar)		STARTFEATS:1	SIZE:M	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:3	MOVE:Walk,40	BONUS:COMBAT|AC|6|TYPE=NaturalArmor	NATURALATTACKS:Gore,Weapon.Natural.Finesseable.Melee.Piercing,*1,1d8				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Boar)			BONUS:STAT|STR|4		BONUS:STAT|CON|6	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-6	MONCSKILL:Listen|Spot	CR:2	KIT:1|TN	HITDICEADVANCEMENT:5		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Boar) Companion	
Companion (Animal (Camel))	KEY:Companion ~ Animal (Camel)		STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:3	MOVE:Walk,50	BONUS:COMBAT|AC|1|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d4		BONUS:WEAPONPROF=Bite|DAMAGE|-1*(max(0,(STR/2)))	BONUS:WEAPONPROF=Bite|TOHIT|-5	FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Camel)			BONUS:STAT|STR|8	BONUS:STAT|DEX|6	BONUS:STAT|CON|4	BONUS:STAT|INT|-8		BONUS:STAT|CHA|-6	MONCSKILL:Listen|Spot	CR:1	KIT:1|TN			LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Camel) Companion	
Companion (Carrion Crawler)	KEY:Companion ~ Carrion Crawler		STARTFEATS:1	SIZE:L	TYPE:Aberration	RACETYPE:Aberration		MONSTERCLASS:Aberration:3	MOVE:Walk,30,Climb,15	BONUS:COMBAT|AC|6|TYPE=NaturalArmor	NATURALATTACKS:Tentacle,Weapon.Natural.Finesseable.Melee.Bludgeoning.Slashing,*8,0,SPROP=Paralysis|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d4				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Carrion Crawler			BONUS:STAT|STR|4	BONUS:STAT|DEX|4	BONUS:STAT|CON|4	BONUS:STAT|INT|-10	BONUS:STAT|WIS|4	BONUS:STAT|CHA|-4	MONCSKILL:Climb|Listen|Spot	CR:4	KIT:1|TN	HITDICEADVANCEMENT:6,9		LEGS:26	HANDS:8	SOURCEPAGE:MM1	KIT:1|Carrion Crawler Companion	
Companion (Animal (Cat))	KEY:Companion ~ Animal (Cat)		STARTFEATS:1	SIZE:T	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:1	MOVE:Walk,30		NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d2|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d3				FACE:2.5	REACH:0	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Cat)			BONUS:STAT|STR|-8	BONUS:STAT|DEX|4		BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-4	MONCSKILL:Balance|Climb|Hide|Jump|Listen|Move Silently|Spot	CR:1/4	KIT:1|TN			LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Cat) Companion	
Companion (Animal (Cheetah))	KEY:Companion ~ Animal (Cheetah)		STARTFEATS:1	SIZE:M	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:3	MOVE:Walk,50	BONUS:COMBAT|AC|1|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d6|Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d2				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Cheetah)			BONUS:STAT|STR|6	BONUS:STAT|DEX|8	BONUS:STAT|CON|4	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-4	MONCSKILL:Hide|Listen|Move Silently|Spot	CR:2	KIT:1|TN	HITDICEADVANCEMENT:5		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Cheetah) Companion	
Companion (Chimera (Skeleton))	KEY:Companion ~ Chimera (Skeleton)		STARTFEATS:1	SIZE:L	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:9	MOVE:Walk,30,Fly,50	BONUS:COMBAT|AC|9|TYPE=NaturalArmor	NATURALATTACKS:Bite (Dragon),Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,2d6|Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6	NATURALATTACKS:Bite (Lion),Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d8			FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Chimera			BONUS:STAT|STR|8	BONUS:STAT|DEX|2	BONUS:STAT|CON|6	BONUS:STAT|INT|-6	BONUS:STAT|WIS|2		MONCSKILL:Hide|Listen|Spot	CR:7		HITDICEADVANCEMENT:13,27	LEVELADJUSTMENT:2	LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Chimera Companion	NATURALATTACKS:Gore,Weapon.Natural.Finesseable.Melee.Piercing,*1,1d8	TEMPLATE:Skeleton
Companion (Animal (Crocodile))	KEY:Companion ~ Animal (Crocodile)		STARTFEATS:1	SIZE:M	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:3	MOVE:Walk,20,Swim,30	BONUS:COMBAT|AC|1|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d8	NATURALATTACKS:Tail Slap,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,1d12			FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Crocodile)			BONUS:STAT|STR|8	BONUS:STAT|DEX|2	BONUS:STAT|CON|6	BONUS:STAT|INT|-10	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-8	MONCSKILL:Hide|Listen|Spot|Swim	CR:2	KIT:1|TN	HITDICEADVANCEMENT:5		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Crocodile) Companion	
Companion (Animal (Crocodile (Giant)))	KEY:Companion ~ Animal (Crocodile (Giant))		STARTFEATS:1	SIZE:H	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:7	MOVE:Walk,20,Swim,30	BONUS:COMBAT|AC|7|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,2d8	NATURALATTACKS:Tail Slap,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,1d12			FACE:15	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Crocodile (Giant))			BONUS:STAT|STR|16	BONUS:STAT|DEX|2	BONUS:STAT|CON|8	BONUS:STAT|INT|-10	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-8	MONCSKILL:Hide|Listen|Spot|Swim	CR:4	KIT:1|TN	HITDICEADVANCEMENT:14		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Crocodile (Giant)) Companion	
# Companion (Dire Animal (Dire Boar))	KEY:Companion ~ Dire Animal (Dire Boar)		STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (Dire):7	MOVE:Walk,40	BONUS:COMBAT|AC|6|TYPE=NaturalArmor	NATURALATTACKS:Gore,Weapon.Natural.Finesseable.Melee.Piercing,*1,1d8				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Dire Animal (Dire Boar)			BONUS:STAT|STR|16		BONUS:STAT|CON|6	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-2	MONCSKILL:Listen|Spot	CR:4	KIT:1|TN	HITDICEADVANCEMENT:16,21		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Dire Animal (Dire Boar) Companion	
Companion (Animal (Dog))	KEY:Companion ~ Animal (Dog)		STARTFEATS:1	SIZE:S	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:1	MOVE:Walk,40	BONUS:COMBAT|AC|1|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d4				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Dog)			BONUS:STAT|STR|2	BONUS:STAT|DEX|6	BONUS:STAT|CON|4	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-4	MONCSKILL:Jump|Listen|Spot|Survival	CR:1/3	KIT:1|TN			LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Dog) Companion	
Companion (Animal (Dog (Riding)))	KEY:Companion ~ Animal (Dog (Riding))		STARTFEATS:1	SIZE:M	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:2	MOVE:Walk,40	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Dog (Riding))			BONUS:STAT|STR|4	BONUS:STAT|DEX|4	BONUS:STAT|CON|4	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-4	MONCSKILL:Jump|Listen|Spot|Swim|Survival	CR:1	KIT:1|TN			LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Dog (Riding)) Companion	
Companion (Animal (Eagle))	KEY:Companion ~ Animal (Eagle)		STARTFEATS:1	SIZE:S	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:1	MOVE:Walk,10,Fly,80	BONUS:COMBAT|AC|1|TYPE=NaturalArmor	NATURALATTACKS:Talon,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d4|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d4				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Eagle)				BONUS:STAT|DEX|4	BONUS:STAT|CON|2	BONUS:STAT|INT|-8	BONUS:STAT|WIS|4	BONUS:STAT|CHA|-4	MONCSKILL:Listen|Spot	CR:1/2	KIT:1|TN	HITDICEADVANCEMENT:3		LEGS:2	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Eagle) Companion	
Companion (Animal (Elephant))	KEY:Companion ~ Animal (Elephant)		STARTFEATS:1	SIZE:H	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:11	MOVE:Walk,40	BONUS:COMBAT|AC|7|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,2d6|Stamp,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,2d6	NATURALATTACKS:Gore,Weapon.Natural.Finesseable.Melee.Piercing,*1,2d8			FACE:15	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Elephant)			BONUS:STAT|STR|20		BONUS:STAT|CON|10	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-4	MONCSKILL:Listen|Spot	CR:7	KIT:1|TN	HITDICEADVANCEMENT:22		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Elephant) Companion	
Companion (Animal (Ferret))	KEY:Companion ~ Animal (Ferret)		STARTFEATS:1	SIZE:T	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:1	MOVE:Walk,20,Climb,20		NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d3				FACE:2.5	REACH:0	ABILITY:Internal|AUTOMATIC|Race Traits ~ Animal (Weasel)			BONUS:STAT|STR|-8	BONUS:STAT|DEX|4		BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-6	MONCSKILL:Balance|Climb|Hide|Move Silently|Spot	CR:1/4	KIT:1|TN			LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Animal (Weasel) Companion	
Companion (Gargoyle)	KEY:Companion ~ Gargoyle		STARTFEATS:1	SIZE:M	TYPE:Monstrous Humanoid	RACETYPE:Monstrous Humanoid	RACESUBTYPE:Earth	MONSTERCLASS:Monstrous Humanoid:4	MOVE:Walk,40	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d4|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d6|Gore,Weapon.Natural.Finesseable.Melee.Piercing,*1,1d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Gargoyle	DR:10/Magic								MONCSKILL:Hide|Listen|Spot	CR:4		HITDICEADVANCEMENT:6,12		LEGS:2	HANDS:2	SOURCEPAGE:MM1	KIT:1|Gargoyle Companion	
