SOURCELONG:Monster Manual 3	SOURCESHORT:MM3	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2004-09																														
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Improved Grab	CATEGORY:Special Ability	TYPE:BonedrinkerRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:To use this ability, a bonedrinker must hit with a tentacle attack. It can then attempt to start a grapple as a free action without provoking attacks of opportunity. If it wins the grapple check, it establishes a hold and deals automatic claw or tentacle damage to the grappled victim. It can deal automatic claw or tentacle damage in each subsequent round that it maintains the grapple, and a bonedrinker that has successfully pinned an opponent can begin to drink its bones (see Bonedrink, above). Bonedrinkers have a +4 racial bonus on grapple checks.	KEY:Bonedrinker ~ Improved Grab																											SOURCEPAGE:MM3	
Pounce	CATEGORY:Special Ability	TYPE:BonedrinkerRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:If a bonedrinker charges, it can make a full attack in the same round.	KEY:Bonedrinker ~ Pounce																											SOURCEPAGE:MM3	
Unholy Toughness	CATEGORY:Special Ability	TYPE:BonedrinkerRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A bonedrinker gains a bonus to its hit points equal to its Charisma modifier x its Hit Dice.	KEY:Bonedrinker ~ Unholy Toughness									BONUS:HP|CURRENTMAX|CHA*HD																		SOURCEPAGE:MM3	
Skills	CATEGORY:Special Ability	TYPE:BonedrinkerRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Bonedrinkers have a +4 racial bonus on Move Silently checks.	KEY:Bonedrinker ~ Skills									BONUS:SKILL|Move Silently|4|TYPE=Racial																		SOURCEPAGE:MM3	
																																	
Race Traits ~ Bonedrinker (Lesser)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=BonedrinkerLesserRaceTrait		AUTO:LANG|Common|Goblin									BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|ColdResistanceBonus,FireResistanceBonus,SonicResistanceBonus|5|TYPE=Resistance								ABILITY:Special Ability|AUTOMATIC|Resistance to Cold|Resistance to Fire|Resistance to Sonic|Scent										
Bonedrink	CATEGORY:Special Ability	TYPE:BonedrinkerLesserRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Once a bonedrinker has successfully grappled an opponent, it can begin to drink its bones. To do this, the bonedrinker must make a successful grapple check. If it pins its foe, it fastens onto the creature with its horrendous fangs. It then secretes a painful toxin into the victim that deals 1d4 points of Constitution damage. Each round the pin is maintained, the bonedrinker deals an additional 1d6 points of Constitution damage. Creatures reduced to 0 Constitution die, as the majority of their bones become too brittle to support their bodies and they collapse into a sack of loose fl esh. Creatures without bones or Constitution scores are immune to the Constitution-damaging effects of the bonedrink ability.	KEY:Bonedrinker (Lesser) ~ Bonedrink																											SOURCEPAGE:MM3	
Improved Grab	CATEGORY:Special Ability	TYPE:BonedrinkerLesserRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:To use this ability, a bonedrinker must hit with a tentacle attack. It can then attempt to start a grapple as a free action without provoking attacks of opportunity. If it wins the grapple check, it establishes a hold and deals automatic claw or tentacle damage to the grappled victim. It can deal automatic claw or tentacle damage in each subsequent round that it maintains the grapple, and a bonedrinker that has successfully pinned an opponent can begin to drink its bones (see Bonedrink, above). Bonedrinkers have a +4 racial bonus on grapple checks.	KEY:Bonedrinker (Lesser) ~ Improved Grab																											SOURCEPAGE:MM3	
Pounce	CATEGORY:Special Ability	TYPE:BonedrinkerLesserRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:If a bonedrinker charges, it can make a full attack in the same round.	KEY:Bonedrinker (Lesser) ~ Pounce																											SOURCEPAGE:MM3	
Unholy Toughness	CATEGORY:Special Ability	TYPE:BonedrinkerLesserRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A bonedrinker gains a bonus to its hit points equal to its Charisma modifier x its Hit Dice.	KEY:Bonedrinker (Lesser) ~ Unholy Toughness									BONUS:HP|CURRENTMAX|CHA*HD																		SOURCEPAGE:MM3	
Skills	CATEGORY:Special Ability	TYPE:BonedrinkerLesserRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Like their brethren (and the goblins from which they were spawned), lesser bonedrinkers have a +4 racial bonus on Move Silently checks.	KEY:Bonedrinker (Lesser) ~ Skills									BONUS:SKILL|Move Silently|4|TYPE=Racial																		SOURCEPAGE:MM3	
																																	
Race Traits ~ Brood Keeper	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=BroodKeeperRaceTrait											BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|HasLowLightVision|1|TYPE=Base	BONUS:VAR|FastHealing|5|TYPE=Base																	
Fear	CATEGORY:Special Ability	TYPE:BroodKeeperRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A creature that witnesses a brood keeper rend a foe or release its larva swarm must make a DC %1 Will save or be frightened for 1d10 rounds and shaken for 1 hour. Creatures that succeed on the save are shaken for 1d4 rounds and immune to that brood keeper's fear effect for 24 hours. This is a mind-affecting fear effect. The save DC is Charisma-based.|FearDC	KEY:Brood Keeper ~ Fear				DEFINE:FearDC|0					BONUS:VAR|FearDC|DefaultDCCha	BONUS:VAR|FearDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Fear)								ABILITY:Ability Focus|AUTOMATIC|Fear									SOURCEPAGE:MM3	
Improved Grab	CATEGORY:Special Ability	TYPE:BroodKeeperRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:To use this ability, a brood keeper must hit with its bite attack. It can then attempt to start a grapple as a free action without provoking attacks of opportunity. If it wins the grapple check, it establishes a hold.	KEY:Brood Keeper ~ Improved Grab																											SOURCEPAGE:MM3	
Larva Swarm	CATEGORY:Special Ability	TYPE:BroodKeeperRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:As a full-round action, a brood keeper can lift the plates of chitin on its back, releasing a brood keeper larva swarm. The brood keeper larva swarm can act immediately. Until its next action, the brood keeper takes a -5 penalty to Armor Class. Brood keepers are immune to a brood keeper larva swarm's distraction and swarm attacks. A brood keeper can call its larva swarm back as a free action, but it is a full-round action to accept them back into its carapace, during which time the brood keeper takes a -5 penalty to Armor Class. Releasing or accepting its larva swarm provokes attacks of opportunity. A brood keeper can keep only one brood of larvae in its back. Should the larva swarm be damaged so much that it disperses, a brood keeper gives birth to another batch of larvae in 1 month. If the brood keeper has not done so already, it automatically releases its brood of larvae when it dies.	KEY:Brood Keeper ~ Larva Swarm																											SOURCEPAGE:MM3	
Pounce	CATEGORY:Special Ability	TYPE:BroodKeeperRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:When a brood keeper charges, it can make a full attack, including four rake attacks.	KEY:Brood Keeper ~ Pounce																											SOURCEPAGE:MM3	
Rake	CATEGORY:Special Ability	TYPE:BroodKeeperRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Attack bonus +25 melee, damage 1d8+3. A brood keeper rakes with all four back legs, granting it four extra claw attacks when it begins a round in a grapple or when it pounces.	KEY:Brood Keeper ~ Rake																		NATURALATTACKS:Rake,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*4,1d8	BONUS:WEAPONPROF=Rake|DAMAGE|-STR/2								SOURCEPAGE:MM3	
Rend	CATEGORY:Special Ability	TYPE:BroodKeeperRaceTrait.SpecialAttack.Extraordinary.Rend	VISIBLE:YES	DESC:If a brood keeper hits with at a bite or claw attack and at least one rake attack, it rips its foe apart. This attack automatically deals 2d8+10 points of damage.	KEY:Brood Keeper ~ Rend									BONUS:VAR|RendDice|2	BONUS:VAR|RendDieSize|8|TYPE=Base																	SOURCEPAGE:MM3	
Evasion	CATEGORY:Special Ability	TYPE:BroodKeeperRaceTrait.SpecialQuality.Extraodinary.Evasion	VISIBLE:YES	DESC:If the brood keeper makes a successful Reflex saving throw against an attack that normally deals half damage on a successful save, it instead takes no damage.	KEY:Brood Keeper ~ Evasion																											SOURCEPAGE:MM3	
																																	
Race Traits ~ Swarm (Brood Keeper Larva Swarm)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=SwarmBroodKeeperLarvaSwarmRaceTrait											BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|HasLowLightVision|1|TYPE=Base	BONUS:VAR|FastHealing|1|TYPE=Base	BONUS:VAR|Maneuverability|4|TYPE=Base																
Evasion	CATEGORY:Special Ability	TYPE:SwarmBroodKeeperLarvaSwarmRaceTrait.SpecialQuality.Extraodinary.Evasion	VISIBLE:YES	DESC:If the brood keeper larva swarm makes a successful Reflex saving throw against an attack that normally deals half damage on a successful save, it instead takes no damage.	KEY:Swarm (Brood Keeper Larva Swarm) ~ Evasion																											SOURCEPAGE:MM3	
																																	
Race Traits ~ Cadaver Collector	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=CadaverCollectorRaceTrait											BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|HasLowLightVision|1|TYPE=Base																		
Breath Weapon	CATEGORY:Special Ability	TYPE:CadaverCollectorRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:%1-foot cone, once every 1d4 rounds, paralysisng gas, Reflex DC %2 negates. The save DC is Constitution-based.|BreathWeaponCone|BreathWeaponDC	KEY:Cadaver Collector ~ Breath Weapon				DEFINE:BreathWeaponCone|0			DEFINE:BreathWeaponDC|0		BONUS:VAR|BreathWeaponCone|30			BONUS:VAR|BreathWeaponDC|DefaultDCCon	BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)					ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:MM3	
Impale	CATEGORY:Special Ability	TYPE:CadaverCollectorRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:If a cadaver collector has successfully grappled a Medium or smaller creature, it can attempt to impale the creature on its back spikes by making a successful grapple check. Doing so is a standard action that does not provoke attacks of opportunity. If the collector successfully impales a creature, the creature takes 4d8+%1 points of damage and is considered pinned. Each round, the creature takes another 2d8 points of damage as the movement of the cadaver collector causes additional pain to the impaled creature. The creature cannot break free unless it makes a DC 28 Strength check. Success indicates the creature is free of the spike but takes an additional 2d8 points of damage in the process. Failure means the creature takes 4d8 points of damage and remains pinned in place. An ally can try to free an impaled creature with a DC 20 Strength check. Once a cadaver collector has a creature or creatures impaled on its back spikes, it is no longer considered to be in a grapple and can attack other opponents without penalty. It cannot use its slam attacks against impaled opponents. Creatures that get free of a cadaver collector become its immediate and most urgent targets. It typically pursues such creatures exclusively if it has any chance of catching and impaling them again. A cadaver collector's back spikes can hold up to 4 Medium creatures, 16 Small creatures, or 64 Tiny creatures. Creatures smaller than Tiny are too miniscule to be impaled on the collector's back spikes, although the collector can still deal 4d8+15 points of damage to such opponents by grinding them into its back spikes with a successful grapple check once it has them grappled.|STR*3/2	KEY:Cadaver Collector ~ Impale																											SOURCEPAGE:MM3	
Improved Grab	CATEGORY:Special Ability	TYPE:CadaverCollectorRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:To use this ability, a cadaver collector must hit with a slam attack. It can then attempt to start a grapple as a free action without provoking attacks of opportunity. If it wins the grapple check, it establishes a hold and can attempt to impale the following round.	KEY:Cadaver Collector ~ Improved Grab																											SOURCEPAGE:MM3	
Trample	CATEGORY:Special Ability	TYPE:CadaverCollectorRaceTrait.SpecialAttack.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Cadaver Collector ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|4	BONUS:VAR|TrampleDieSize|8|TYPE=Base	BONUS:VAR|TrampleDamage|-STR/2					ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM3	
Immunity to Magic	CATEGORY:Special Ability	TYPE:CadaverCollectorRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Like golems, cadaver collectors are especially resilient to magic. However, this resilience takes a slightly different form in the cadaver collector. A cadaver collector is immune to any spell or spell-like ability that allows spell resistance. In addition, spells of 3rd level or lower that target a cadaver collector automatically rebound back at their caster as if the collector were under the effects of an unbeatable spell turning effect. This effect cannot be dispelled or suppressed, except against spells that deal electricity damage (see below). Spells that deal rust damage or alter stone penetrate the immunity to magic. Other spells and effects function differently against the creature, as noted below. A magical attack that deals sonic damage slows a cadaver collector (as the slow spell) for 3 rounds, with no saving throw. Sonic spells of 3rd level or lower are absorbed by the collector and not refl ected. A magical attack that deals electricity damage is absorbed rather than refl ected. Such an attack breaks any slow effect on the collector and heals 1d6 points of damage for every 6 points of damage the attack would otherwise deal. If the amount of healing would cause the collector to exceed its full normal hit points, it gains any excess as temporary hit points. A cadaver collector is affected normally by rust attacks. In addition, magical attacks that alter the nature of stone, such as transmute rock to mud, deal 1d6 points of damage per spell level to the cadaver collector.	KEY:Cadaver Collector ~ Immunity to Magic																											SOURCEPAGE:MM3	
																																	
Race Traits ~ Cadaver Collector (Greater)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=CadaverCollectorGreaterRaceTrait											BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|HasLowLightVision|1|TYPE=Base																		
Breath Weapon	CATEGORY:Special Ability	TYPE:CadaverCollectorGreaterRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:%1-foot cone, once every 1d4 rounds, paralysisng gas, Reflex DC %2 negates. The save DC is Constitution-based.|BreathWeaponCone|BreathWeaponDC	KEY:Cadaver Collector (Greater) ~ Breath Weapon				DEFINE:BreathWeaponCone|0			DEFINE:BreathWeaponDC|0		BONUS:VAR|BreathWeaponCone|30			BONUS:VAR|BreathWeaponDC|DefaultDCCon	BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)					ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:MM3	
Impale	CATEGORY:Special Ability	TYPE:CadaverCollectorGreaterRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:If a cadaver collector has successfully grappled a Medium or smaller creature, it can attempt to impale the creature on its back spikes by making a successful grapple check. Doing so is a standard action that does not provoke attacks of opportunity. If the collector successfully impales a creature, the creature takes 4d8+%1 points of damage and is considered pinned. Each round, the creature takes another 2d8 points of damage as the movement of the cadaver collector causes additional pain to the impaled creature. The creature cannot break free unless it makes a DC 28 Strength check. Success indicates the creature is free of the spike but takes an additional 2d8 points of damage in the process. Failure means the creature takes 4d8 points of damage and remains pinned in place. An ally can try to free an impaled creature with a DC 20 Strength check. Once a cadaver collector has a creature or creatures impaled on its back spikes, it is no longer considered to be in a grapple and can attack other opponents without penalty. It cannot use its slam attacks against impaled opponents. Creatures that get free of a cadaver collector become its immediate and most urgent targets. It typically pursues such creatures exclusively if it has any chance of catching and impaling them again. A cadaver collector's back spikes can hold up to 4 Medium creatures, 16 Small creatures, or 64 Tiny creatures. Creatures smaller than Tiny are too miniscule to be impaled on the collector's back spikes, although the collector can still deal 4d8+15 points of damage to such opponents by grinding them into its back spikes with a successful grapple check once it has them grappled.|STR*3/2	KEY:Cadaver Collector (Greater) ~ Impale																											SOURCEPAGE:MM3	
Improved Grab	CATEGORY:Special Ability	TYPE:CadaverCollectorGreaterRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:To use this ability, a cadaver collector must hit with a slam attack. It can then attempt to start a grapple as a free action without provoking attacks of opportunity. If it wins the grapple check, it establishes a hold and can attempt to impale the following round.	KEY:Cadaver Collector (Greater) ~ Improved Grab																											SOURCEPAGE:MM3	
Trample	CATEGORY:Special Ability	TYPE:CadaverCollectorGreaterRaceTrait.SpecialAttack.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Cadaver Collector (Greater) ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|6	BONUS:VAR|TrampleDieSize|8|TYPE=Base	BONUS:VAR|TrampleDamage|-STR/2					ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM3	
Immunity to Magic	CATEGORY:Special Ability	TYPE:CadaverCollectorGreaterRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Like golems, cadaver collectors are especially resilient to magic. However, this resilience takes a slightly different form in the cadaver collector. A cadaver collector is immune to any spell or spell-like ability that allows spell resistance. In addition, spells of 3rd level or lower that target a cadaver collector automatically rebound back at their caster as if the collector were under the effects of an unbeatable spell turning effect. This effect cannot be dispelled or suppressed, except against spells that deal electricity damage (see below). Spells that deal rust damage or alter stone penetrate the immunity to magic. Other spells and effects function differently against the creature, as noted below. A magical attack that deals sonic damage slows a cadaver collector (as the slow spell) for 3 rounds, with no saving throw. Sonic spells of 3rd level or lower are absorbed by the collector and not refl ected. A magical attack that deals electricity damage is absorbed rather than refl ected. Such an attack breaks any slow effect on the collector and heals 1d6 points of damage for every 6 points of damage the attack would otherwise deal. If the amount of healing would cause the collector to exceed its full normal hit points, it gains any excess as temporary hit points. A cadaver collector is affected normally by rust attacks. In addition, magical attacks that alter the nature of stone, such as transmute rock to mud, deal 1d6 points of damage per spell level to the cadaver collector.	KEY:Cadaver Collector (Greater) ~ Immunity to Magic																											SOURCEPAGE:MM3	
																																	
Race Traits ~ Charnel Hound	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=CharnelHoundRaceTrait											BONUS:VAR|DarkvisionRange|60|TYPE=Base									ABILITY:FEAT|VIRTUAL|Power Attack										
Body Integration	CATEGORY:Special Ability	TYPE:CharnelHoundRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Whenever a charnel hound reduces a living humanoid foe of Large size or smaller to negative hit points, the foe must immediately make a DC %1 Fortitude saving throw. On a failed save, the victim's body is instantly absorbed into the form of the charnel hound, healing the charnel hound of points of damage equal to 3 x Hit Dice of the victim. This effect kills the victim, and makes it difficult for his companions to recover his body or equipment unless the charnel hound is defeated and the proper body pulled from the pile of resultant corpses. The save DC is Charisma-based.|BodyIntegrationDC	KEY:Charnel Hound ~ Body Integration				DEFINE:BodyIntegrationDC|0					BONUS:VAR|BodyIntegrationDC|DefaultDCCon	BONUS:VAR|BodyIntegrationDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Body Integration)								ABILITY:Ability Focus|AUTOMATIC|Body Integration									SOURCEPAGE:MM3	
Rend	CATEGORY:Special Ability	TYPE:CharnelHoundRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A charnel hound that hits with both claw attacks latches onto the opponent's body and tears its flesh. This automatically deals an extra 4d6+21 points of damage.	KEY:Charnel Hound ~ Rend									BONUS:VAR|RendDice|4	BONUS:VAR|RendDieSize|6|TYPE=Base																	SOURCEPAGE:MM3	
Aversion to Daylight	CATEGORY:Special Ability	TYPE:CharnelHoundRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Charnel hounds loathe daylight. If exposed to natural daylight (not merely a daylight spell), a charnel hound takes a -4 penalty on all attack rolls, saving throws, and skill checks.	KEY:Charnel Hound ~ Aversion to Daylight																											SOURCEPAGE:MM3	
Frightful Presence	CATEGORY:Special Ability	TYPE:CharnelHoundRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A charnel hound can inspire terror by charging or attacking. Affected creatures must succeed on a DC %1 Will save or become shaken, remaining in that condition as long as they remain with %2 feet of the charnel hound. The save DC is Charisma-based.|FrightfulPresenceDC|FrightfulPresenceRange	KEY:Charnel Hound ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|60							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:MM3	
Unholy Toughness	CATEGORY:Special Ability	TYPE:CharnelHoundRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A charnel hound gains a bonus to its hit points equal to its Charisma modifier x its Hit Dice.	KEY:Charnel Hound ~ Unholy Toughness									BONUS:HP|CURRENTMAX|CHA*HD																		SOURCEPAGE:MM3	
																																	
Race Traits ~ Chelicera	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=CheliceraRaceTrait											BONUS:VAR|DarkvisionRange|60|TYPE=Base									ABILITY:FEAT|VIRTUAL|Weapon Finesse	ABILITY:Special Ability|AUTOMATIC|Immunity to Sonic|Scent									
Blood Drain	CATEGORY:Special Ability	TYPE:CheliceraRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A chelicera can suck the blood from a living creature by making a successful grapple check. If it pins the foe, it drains blood, dealing 1d4 Constitution drain each round that it makes a successful grapple check.	KEY:Chelicera ~ Blood Drain																											SOURCEPAGE:MM3	
Improved Grab	CATEGORY:Special Ability	TYPE:CheliceraRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:To use this ability, a chelicera must hit with a claw attack. It can then attempt to start a grapple as a free action without provoking attacks of opportunity. If it wins the grapple check, it establishes a hold and can try to pin the creature on a subsequent round. A chelicera has a +4 racial bonus on grapple checks and uses its Dexterity modifi er instead of its Strength modifier when grappling.	KEY:Chelicera ~ Improved Grab									BONUS:COMBAT|TOHIT.GRAPPLE|4|TYPE=Racial	BONUS:COMBAT|TOHIT.GRAPPLE|DEX-STR																	SOURCEPAGE:MM3	
Mimicry	CATEGORY:Special Ability	TYPE:CheliceraRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A chelicera can repeat any noise it hears as a free action. This ability works much like ghost sound (Will DC %1 disbelief), except that the sound is always centered on the chelicera itself. The creature's favorite tactic is to reproduce garbled or faint speech, causing the potential prey to move closer for a better listen. The save DC is Charisma-based.|MimicryDC	KEY:Chelicera ~ Mimicry				DEFINE:MimicryDC|0					BONUS:VAR|MimicryDC|DefaultDCCha																		SOURCEPAGE:MM3	
Skills	CATEGORY:Special Ability	TYPE:CheliceraRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Cheliceras have a +8 racial bonus on Hide checks and Listen checks. A chelicera also has a +8 racial bonus on Climb checks and can always choose to take 10 on a Climb check, even if rushed or threatened.	KEY:Chelicera ~ Skills									BONUS:SKILL|Hide,Listen,Climb|8|TYPE=Racial																		SOURCEPAGE:MM3	
																																	
Race Traits ~ Chraal	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ChraalRaceTrait											BONUS:VAR|DarkvisionRange|60|TYPE=Base																			
Breath Weapon	CATEGORY:Special Ability	TYPE:ChraalRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:%1-foot cone, 3/day, %2d%3 cold, Reflex DC %4 half. The save DC is Constitution-based.|BreathWeaponCone|BreathWeaponDice|BreathWeaponDamageDie|BreathWeaponDC	KEY:Chraal ~ Breath Weapon				DEFINE:BreathWeaponCone|0	DEFINE:BreathWeaponDice|0	DEFINE:BreathWeaponDamageDie|0	DEFINE:BreathWeaponDC|0		BONUS:VAR|BreathWeaponCone|60	BONUS:VAR|BreathWeaponDice|6	BONUS:VAR|BreathWeaponDamageDie|6|TYPE=Base	BONUS:VAR|BreathWeaponDC|DefaultDCCon	BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)					ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:MM3	
Death Throes	CATEGORY:Special Ability	TYPE:ChraalRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:When killed, a chraal explodes in an immense blast of cold energy that deals 10 points of cold damage and 10 points of piercing damage to anything within 30 feet (Reflex DC %1 half). The save DC is Constitution-based.|DeathThroesDC	KEY:Chraal ~ Death Throes				DEFINE:DeathThroesDC|0					BONUS:VAR|DeathThroesDC|DefaultDCCon	BONUS:VAR|DeathThroesDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Death Throes)								ABILITY:Ability Focus|AUTOMATIC|Death Throes									SOURCEPAGE:MM3	
Freeze	CATEGORY:Special Ability	TYPE:ChraalRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A chraal generates so much cold that its mere touch, including all its attacks, deals an additional +1d6 points of cold damage. Any metallic weapon a chraal might wield in combat also conducts this cold.	KEY:Chraal ~ Freeze																											SOURCEPAGE:MM3	
Deflecting Cold	CATEGORY:Special Ability	TYPE:ChraalRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:The magical cold radiance that shines from the cracks in a chraal's black ice gives it a measure of defense, providing it with a +4 deflection bonus to Armor Class.	KEY:Chraal ~ Deflecting Cold									BONUS:COMBAT|AC|4|TYPE=Deflection																		SOURCEPAGE:MM3	
																																	
Race Traits ~ Swarm (Cinder Swarm)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=SwarmCinderSwarmRaceTrait											BONUS:VAR|DarkvisionRange|60|TYPE=Base																			
Burn	CATEGORY:Special Ability	TYPE:SwarmCinderSwarmRaceTrait.SpecialQuality.Extraodinary.Evasion	VISIBLE:YES	DESC:A cinder swarm's attack deals damage as a swarm plus fire damage from the Fine elementals' flaming bodies. Those swarmed by cinders also must succeed on a DC %1 Reflex save or catch on fi re. The fl ame burns for 1d4 rounds. A burning creature can take a move action to put out the fl ame. The save DC is Constitution-based. Creatures hitting a cinder swarm with natural weapons or unarmed attacks take fire damage as though hit by the swarm, and also catch on fire unless they succeed on a Reflex save.|BurnDC	KEY:Swarm (Cinder Swarm) ~ Burn				DEFINE:BurnDC|0					BONUS:VAR|BurnDC|DefaultDCCon	BONUS:VAR|BurnDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Burn)								ABILITY:Ability Focus|AUTOMATIC|Burn									SOURCEPAGE:MM3	
																																	
Race Traits ~ Ooze (Conflagration Ooze)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=OozeConflagrationOozeRaceTrait																				ABILITY:FEAT|VIRTUAL|Ability Focus (Fire in the Blood)										
