SOURCELONG:Complete Warrior	SOURCESHORT:CW	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-11																														
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Butterfly	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day per tattoo he possesses, a character with this tattoo can add the number of tattoos he possesses as an enhancement bonus to his Wisdom score. This benefit lasts for 1 round per class level.	KEY:Tattoed Monk ~ Tattoo ~ Butterfly	DESC:%1/day +%2 enhancement.|ButterflyTimes|ButterflyBonus			DEFINE:ButterflyBonus|0	DEFINE:ButterflyTimes|0				BONUS:VAR|TattooNumber|1	BONUS:VAR|ButterflyTimes|TattooNumber	BONUS:VAR|ButterflyBonus|TattooNumber																SOURCEPAGE:CW	
Centipede	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per week, a character with this tattoo can use a shadow walk effect. This ability allows the tattooed monk to cross great distances, but he must end his journey on the Material Plane. A tattooed monk must be at least 5th level to gain this tattoo.	KEY:Tattoed Monk ~ Tattoo ~ Centipede		PREVARGTEQ:TattoedMonkLVL,5							BONUS:VAR|TattooNumber|1																		SOURCEPAGE:CW	
Chameleon	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A character with this tattoo can use an alter self effect once per day per tattoo he possesses. This benefit lasts for 1 hour per class level.	KEY:Tattoed Monk ~ Tattoo ~ Chameleon	DESC:%1/day.|ChamelonTimes								BONUS:VAR|TattooNumber|1	BONUS:VAR|ChamelonTimes|TattooNumber																	SOURCEPAGE:CW	
Crab	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A character with this tattoo gains damage reduction 2/magic. This damage reduction improves by 2 for each additional tattoo he possesses.	KEY:Tattoed Monk ~ Tattoo ~ Crab				DEFINE:CrabDR|0					BONUS:VAR|TattooNumber|1	BONUS:VAR|CrabDR|2*TattooNumber								DR:CrabDR/-									SOURCEPAGE:CW	
Crane	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A character with this tattoo gains a gradual immunity to bodily decay. When a tattooed monk first gains this tattoo, he gains immunity to nonmagical diseases. When he gains his next tattoo (whatever it may be), he acquires immunity to poison as well. When he gains his next tattoo, he no longer takes ability score penalties for aging, and he cannot be magically aged. (Any aging penalties he may already have incurred remain in place.) Bonuses still accrue, and the tattooed monk still dies of old age when his time is up.	KEY:Tattoed Monk ~ Tattoo ~ Crane				DEFINE:CraneLVL|0					BONUS:VAR|TattooNumber|1	BONUS:VAR|CraneLVL|1								ABILITY:Special Ability|AUTOMATIC|Immunity To Non Magical Disease|PREVARGTEQ:CraneLVL,1	ABILITY:Special Ability|VIRTUAL|Immunity To Poison|PREVARGTEQ:CraneLVL,2								SOURCEPAGE:CW	
Chrysanthemum	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Every hour that a character with this tattoo is in direct sunlight, he heals a number of hit points equal to his level. A daylight spell does not provoke this fast healing; the character must be exposed to real sunlight.	KEY:Tattoed Monk ~ Tattoo ~ Chrysanthemum									BONUS:VAR|TattooNumber|1																		SOURCEPAGE:CW	
Dragon	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day per tattoo he possesses, a character with this tattoo can use fire breath as if he had drunk an elixir of fire breath (see page 255 of the Dungeon Master's Guide).	KEY:Tattoed Monk ~ Tattoo ~ Dragon									BONUS:VAR|TattooNumber|1																		SOURCEPAGE:CW	
Dragonfly	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day, a character with this tattoo gains a dodge bonus to his AC equal to the number of tattoos he possesses. This benefit lasts for 1 round per class level.	KEY:Tattoed Monk ~ Tattoo ~ Dragonfly	DESC:%1/day +%2 dodge to AC.|DragonflyTimes|DragonflyACBonus			DEFINE:ButterflyBonus|0	DEFINE:ButterflyTimes|0				BONUS:VAR|TattooNumber|1	BONUS:VAR|DragonflyTimes|1	BONUS:VAR|DragonflyACBonus|TattooNumber																SOURCEPAGE:CW	
Falcon	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A character with this tattoo is immune to fear (magical or otherwise). Allies within 10 feet of his gain a morale bonus on their saving throws against fear effects equal to the tattooed monk's Charisma bonus (if any) plus the number of tattoos he possesses.	KEY:Tattoed Monk ~ Tattoo ~ Falcon									BONUS:VAR|TattooNumber|1									ABILITY:Special Ability|AUTOMATIC|Immunity to Fear									SOURCEPAGE:CW	
Lion	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day per tattoo he possesses, a character with this tattoo can smite a foe, gaining a +4 bonus on the attack roll and a bonus on the damage roll equal to his class level on a single melee attack. The tattooed monk must declare the smite before making the attack. A missed attack uses up the attempt.	KEY:Tattoed Monk ~ Tattoo ~ Lion									BONUS:VAR|TattooNumber|1																		SOURCEPAGE:CW	
Monkey	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A character with this tattoo gains a +1 competence bonus per tattoo he possesses on all Balance, Climb, Escape Artist, Hide, Jump, Move Silently, Open Lock, Sleight of Hand, and Tumble checks.	KEY:Tattoed Monk ~ Tattoo ~ Monkey									BONUS:VAR|TattooNumber|1	BONUS:SKILL|Balance,Climb,Escape artist,Hide,Jump,Move Silently,Open Lock,Sleight of Hand,Tumble|TattooNumber|TYPE=Competence																	SOURCEPAGE:CW	
Moon (Crescent)	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Once per day, a character with this tattoo can use ethereal jaunt as a spell-like ability. A tattooed monk must be at least 9th level to gain this tattoo.	KEY:Tattoed Monk ~ Tattoo ~ Moon (Crescent)		PREVARGTEQ:TattoedMonkLVL,9	OUTPUTNAME:Moon, Crescent						BONUS:VAR|TattooNumber|1									SPELLS:Innate|TIMES=1|CASTERLEVEL=TattooedMonkLVL|Ethereal Jaunt									SOURCEPAGE:CW	
Moon (Full)	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day per tattoo he possesses, a character with this tattoo can gain a +2 luck bonus on a single attack roll, skill check, or ability check, as he calls on the power of the full moon. This ability cannot be used during daylight hours.	KEY:Tattoed Monk ~ Tattoo ~ Moon (Full)		OUTPUTNAME:Moon, Full							BONUS:VAR|TattooNumber|1																		SOURCEPAGE:CW	
Mountain	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A character with this tattoo can activate it to take on the immovability of a mountain for as much as 1 round per class level, gaining phenomenal durability though he cannot move from the spot where he stands. He gains a +4 bonus to his Constitution and Wisdom scores. The increase in Constitution increases the tattooed monk's hit points by 2 points per level, but these hit points go away when the ability's duration expires or when the character chooses to end it (a free action). These extra hit points are not lost first the way temporary hit points are. While using this ability, the tattooed monk takes a -20 penalty on any Dexterity-based skill checks. He is immune to bull rush and trip attacks. The tattooed monk may use this ability once per day per tattoo he possesses.	KEY:Tattoed Monk ~ Tattoo ~ Mountain									BONUS:VAR|TattooNumber|1																		SOURCEPAGE:CW	
Nightingale	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A character with this tattoo can heal wounds, either his own or others'. He can heal a number of hit points of damage equal to twice his current class level each day, and he can spread this healing out among several uses.	KEY:Tattoed Monk ~ Tattoo ~ Nightingale	DESC:%1 hp/day.|NightingaleHP			DEFINE:NightingaleHP|0					BONUS:VAR|TattooNumber|1	BONUS:VAR|NightingaleHP|2*TattoedMonkLVL																	SOURCEPAGE:CW	
Ocean	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A character with this tattoo never needs to eat, sleep, or drink.	KEY:Tattoed Monk ~ Tattoo ~ Ocean									BONUS:VAR|TattooNumber|1																		SOURCEPAGE:CW	
Phoenix	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A character with this tattoo gains spell resistance equal to his class level + 15. A tattooed monk must be at least 7th level to gain this tattoo.	KEY:Tattoed Monk ~ Tattoo ~ Phoenix		PREVARGTEQ:TattoedMonkLVL,7		DEFINE:PhoenixSR|0					BONUS:VAR|TattooNumber|1	BONUS:VAR|PhoenixSR|15+TattoedMonkLVL								SR:PhoenixSR									SOURCEPAGE:CW	
Pine	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A character with this tattoo gains the Remain Conscious feat.	KEY:Tattoed Monk ~ Tattoo ~ Pine									BONUS:VAR|TattooNumber|1									ABILITY:FEAT|AUTOMATIC|Remain Conscious									SOURCEPAGE:CW	
Scorpion	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day per tattoo he possesses, a character with this tattoo can force an opponent attacking him to use his lowest ability score modifier instead of his Strength or Dexterity score modifier when making his attack roll. The character can activate this tattoo on his opponent's turn, but he must declare it before the success or failure of the attack is determined. The tattooed monk must be aware of the attack and not flat-footed in order to use this ability.	KEY:Tattoed Monk ~ Tattoo ~ Scorpion	DESC:%1/day.|ScorpionTimes			DEFINE:ScorpionTimes|0					BONUS:VAR|TattooNumber|1	BONUS:VAR|ScorpionTimes|TattooNumber																	SOURCEPAGE:CW	
Spider	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:To use this tattoo, a character must have the Stunning Fist feat. Instead of a stunning fi st attack, a character with this tattoo can make an attack that delivers a contact poison. The poison's save DC is equal to 10 + the tattooed monk's class level + his Con modifier. The poison's initial and secondary damage is 2 points of Constitution damage. Using this tattoo counts as one of the character's stunning fist attacks for that day.	KEY:Tattoed Monk ~ Tattoo ~ Spider		PREABILITY:1,CATEGORY=FEAT,Stunning Fist							BONUS:VAR|TattooNumber|1																		SOURCEPAGE:CW	
Sun	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day per tattoo he possesses, a character with this tattoo can gain a +2 luck bonus on a single attack roll, skill check, or ability check, as he calls on the full power of the sun. This ability can only be used during daylight hours.	KEY:Tattoed Monk ~ Tattoo ~ Sun									BONUS:VAR|TattooNumber|1																		SOURCEPAGE:CW	
Tiger	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day per tattoo he possesses, a character with this tattoo can fight unarmed with a +1 bonus on all attack rolls and deal an extra 1d6 points of damage with a successful attack. This burst of martial arts ferocity lasts for 1 round per class level.	KEY:Tattoed Monk ~ Tattoo ~ Tiger									BONUS:VAR|TattooNumber|1																		SOURCEPAGE:CW	
Tortoise	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day per tattoo he possesses, a character with this tattoo can use his class level as the number of ranks in a skill he does not possess for the purpose of one skill check. For example, a 4th-level tattooed monk with two tattoos can make up to two Use Magic Device checks as if he had 4 ranks in that skill. He adds his Charisma modifi er to the skill check as usual.	KEY:Tattoed Monk ~ Tattoo ~ Tortoise	DESC:%1/day.|TortoiseTimes			DEFINE:TortoiseTimes|0					BONUS:VAR|TattooNumber|1	BONUS:VAR|TortoiseTimes|TattooNumber																	SOURCEPAGE:CW	
Unicorn	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A character with this tattoo gains the power of good fortune, usable once per day. This ability allows the tattooed monk to reroll one d20 roll that he has just made. The character must take the result of the reroll, even if it's worse than the original roll. The character must declare the reroll before the result of the original roll has been determined.	KEY:Tattoed Monk ~ Tattoo ~ Unicorn									BONUS:VAR|TattooNumber|1																		SOURCEPAGE:CW	
Wasp	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day per tattoo he possesses, a character with this tattoo can use haste on herself. The benefit lasts for 1 round per class level.	KEY:Tattoed Monk ~ Tattoo ~ Wasp	DESC:%1/day.|WaspTimes			DEFINE:WaspTimes|0					BONUS:VAR|TattooNumber|1	BONUS:VAR|WaspTimes|TattooNumber																	SOURCEPAGE:CW	
White Mask	CATEGORY:Special Ability	TYPE:Tattoo.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A character with this tattoo is immune to detect thoughts, detect lies, and any attempt to magically discern his alignment. He gains a +10 bonus on all Bluff checks.	KEY:Tattoed Monk ~ Tattoo ~ White Mask									BONUS:VAR|TattooNumber|1	BONUS:SKILL|Bluff|10																	SOURCEPAGE:CW	
																																	
# Warshaper Morph																																	
Flashmorph	CATEGORY:Special Ability	TYPE:WarshaperMorph.SpecialQuality.Supernatural	VISIBLE:YES	DESC:If the warshaper has the ability to change form at will, such as from the change shape ability, the shapechanger subtype, or a polymorph spell-like ability, it gains the fl ashmorph class feature, allowing it to change form as a move action.	KEY:Warshaper Morph ~ Warshaper Morph ~ Flashmorph																											SOURCEPAGE:CW	
Multimorph	CATEGORY:Special Ability	TYPE:WarshaperMorph.SpecialQuality.Supernatural	VISIBLE:YES	DESC:If it casts the polymorph spell, has polymorph as a spell-like ability usable less often than at will, or has the wild shape class feature, it instead gains the multimorph class feature. Multimorph allows a warshaper to change forms multiple times during the duration of the spell, spell-like ability, or class feature that enables her to change form.	KEY:Warshaper Morph ~ Warshaper Morph ~ Multimorph																											SOURCEPAGE:CW	
																																	
# Greater Resiliency																																	
Magic	CATEGORY:Special Ability	TYPE:GreaterResiliency	VISIBLE:YES		KEY:Greater Resiliency ~ Magic									BONUS:DR|Magic|1																		SOURCEPAGE:CW	
Epic	CATEGORY:Special Ability	TYPE:GreaterResiliency	VISIBLE:YES		KEY:Greater Resiliency ~ Epic									BONUS:DR|Epic|1																		SOURCEPAGE:CW	
Adamantine	CATEGORY:Special Ability	TYPE:GreaterResiliency	VISIBLE:YES		KEY:Greater Resiliency ~ Adamantine									BONUS:DR|Adamantine|1																		SOURCEPAGE:CW	
Silver	CATEGORY:Special Ability	TYPE:GreaterResiliency	VISIBLE:YES		KEY:Greater Resiliency ~ Silver									BONUS:DR|Silver|1																		SOURCEPAGE:CW	
Cold Iron	CATEGORY:Special Ability	TYPE:GreaterResiliency	VISIBLE:YES		KEY:Greater Resiliency ~ Cold Iron									BONUS:DR|Cold Iron|1																		SOURCEPAGE:CW	
-	CATEGORY:Special Ability	TYPE:GreaterResiliency	VISIBLE:YES		KEY:Greater Resiliency ~ -									BONUS:DR|-|1																		SOURCEPAGE:CW	
Holy	CATEGORY:Special Ability	TYPE:GreaterResiliency	VISIBLE:YES		KEY:Greater Resiliency ~ Holy									BONUS:DR|Holy|1																		SOURCEPAGE:CW	
Unholy	CATEGORY:Special Ability	TYPE:GreaterResiliency	VISIBLE:YES		KEY:Greater Resiliency ~ Unholy									BONUS:DR|Unholy|1																		SOURCEPAGE:CW	
Slashing	CATEGORY:Special Ability	TYPE:GreaterResiliency	VISIBLE:YES		KEY:Greater Resiliency ~ Slashing									BONUS:DR|Slashing|1																		SOURCEPAGE:CW	
Piercing	CATEGORY:Special Ability	TYPE:GreaterResiliency	VISIBLE:YES		KEY:Greater Resiliency ~ Piercing									BONUS:DR|Piercing|1																		SOURCEPAGE:CW	
Bludgeoning	CATEGORY:Special Ability	TYPE:GreaterResiliency	VISIBLE:YES		KEY:Greater Resiliency ~ Bludgeoning									BONUS:DR|Bludgeoning|1																		SOURCEPAGE:CW	
																																	
# Improved Weapon Familiarity																																	
Dwarf	CATEGORY:Special Ability	TYPE:ImprovedWeaponFamiliarity	VISIBLE:DISPLAY		KEY:Improved Weapon Familiarity ~ Dwarf	PRERACE:1,Dwarf																	CHANGEPROF:TYPE.Exotic.Dwarven=Martial									SOURCEPAGE:CW	
Elf	CATEGORY:Special Ability	TYPE:ImprovedWeaponFamiliarity	VISIBLE:DISPLAY		KEY:Improved Weapon Familiarity ~ Elf	PRERACE:1,Elf																	CHANGEPROF:TYPE.Exotic.Elven=Martial									SOURCEPAGE:CW	
Halfling	CATEGORY:Special Ability	TYPE:ImprovedWeaponFamiliarity	VISIBLE:DISPLAY		KEY:Improved Weapon Familiarity ~ Halfling	PRERACE:1,Halfling																	CHANGEPROF:TYPE.Exotic.Halfling=Martial									SOURCEPAGE:CW	
Orc	CATEGORY:Special Ability	TYPE:ImprovedWeaponFamiliarity	VISIBLE:DISPLAY		KEY:Improved Weapon Familiarity ~ Orc	PRERACE:1,Orc																	CHANGEPROF:TYPE.Exotic.Orc=Martial									SOURCEPAGE:CW	
Gnome	CATEGORY:Special Ability	TYPE:ImprovedWeaponFamiliarity	VISIBLE:DISPLAY		KEY:Improved Weapon Familiarity ~ Gnome	PRERACE:1,Gnome																	CHANGEPROF:TYPE.Exotic.Gnome=Martial									SOURCEPAGE:CW	

###Block: Familiar Granted																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
Familiar ~ Krenshar	CATEGORY:Special Ability																						ABILITY:Special Ability|AUTOMATIC|Familiar ~ Within Reach	ABILITY:FEAT|AUTOMATIC|Alertness								SOURCEPAGE:CW																																																																																																																																																																																																																																																																																																																																																																																																																																									
Familiar ~ Worg	CATEGORY:Special Ability																						ABILITY:Special Ability|AUTOMATIC|Familiar ~ Within Reach	ABILITY:FEAT|AUTOMATIC|Alertness								SOURCEPAGE:CW																																																																																																																																																																																																																																																																																																																																																																																																																																									
Familiar ~ Blink Dog	CATEGORY:Special Ability																						ABILITY:Special Ability|AUTOMATIC|Familiar ~ Within Reach	ABILITY:FEAT|AUTOMATIC|Alertness								SOURCEPAGE:CW																																																																																																																																																																																																																																																																																																																																																																																																																																									
Familiar ~ Hell Hound	CATEGORY:Special Ability																						ABILITY:Special Ability|AUTOMATIC|Familiar ~ Within Reach	ABILITY:FEAT|AUTOMATIC|Alertness								SOURCEPAGE:CW																																																																																																																																																																																																																																																																																																																																																																																																																																									
Familiar ~ Hippogriff	CATEGORY:Special Ability																						ABILITY:Special Ability|AUTOMATIC|Familiar ~ Within Reach	ABILITY:FEAT|AUTOMATIC|Alertness								SOURCEPAGE:CW																																																																																																																																																																																																																																																																																																																																																																																																																																									
Familiar ~ Howler	CATEGORY:Special Ability																						ABILITY:Special Ability|AUTOMATIC|Familiar ~ Within Reach	ABILITY:FEAT|AUTOMATIC|Alertness								SOURCEPAGE:CW																																																																																																																																																																																																																																																																																																																																																																																																																																									
Familiar ~ Winter Wolf	CATEGORY:Special Ability																						ABILITY:Special Ability|AUTOMATIC|Familiar ~ Within Reach	ABILITY:FEAT|AUTOMATIC|Alertness								SOURCEPAGE:CW																																																																																																																																																																																																																																																																																																																																																																																																																																									
Guardian Familiar ~ Spark Guardian	CATEGORY:Special Ability																						ABILITY:Special Ability|AUTOMATIC|Familiar ~ Within Reach									SOURCEPAGE:CW																																																																																																																																																																																																																																																																																																																																																																																																																																									
Guardian Familiar ~ Gauntlet Guardian	CATEGORY:Special Ability																						ABILITY:Special Ability|AUTOMATIC|Familiar ~ Within Reach									SOURCEPAGE:CW																																																																																																																																																																																																																																																																																																																																																																																																																																									
Guardian Familiar ~ Blade Guardian	CATEGORY:Special Ability																						ABILITY:Special Ability|AUTOMATIC|Familiar ~ Within Reach									SOURCEPAGE:CW																																																																																																																																																																																																																																																																																																																																																																																																																																									
